start_s,end_s,passenger_id,group_id,aircraft_id,origin,destination,stage,scope,causes,constraint_locations,aircraft_activity,duration_min,overdue_min,extra_after_boarding_min,start_local,end_local
45538.13381484097,45780.681598155716,SYN2-290-D:P0001,G:DOR:LYBE:SYN2-290-D:P0001,EVTOL_004,DOR,LYBE,before_boarding,selected_plan,group_formation,group_formation@DOR,idle,4.042463055245753,0.0,0.0,2026-07-31T12:38:58.133815+02:00,2026-07-31T12:43:00.681598+02:00
45557.380717412656,45617.380717412656,SYN2-059-A:P0001,G:LYBE:BW:SYN2-059-A:P0001,EVTOL_001,LYBE,BW,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000133|group_formation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T12:39:17.380717+02:00,2026-07-31T12:40:17.380717+02:00
45557.380717412656,45617.380717412656,SYN2-165-A:P0001,G:LYBE:BW:SYN2-165-A:P0001,EVTOL_001,LYBE,BW,departure_preparation,committed_flight,departure_preparation,departure_preparation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T12:39:17.380717+02:00,2026-07-31T12:40:17.380717+02:00
45563.91464111809,45577.380717412656,SYN2-292-D:P0002,G:BW:LYBE:SYN2-292-D:P0002,EVTOL_002,BW,LYBE,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000132|group_formation@BW,departure_finalization,0.22443460490940198,0.0,0.0,2026-07-31T12:39:23.914641+02:00,2026-07-31T12:39:37.380717+02:00
45563.91464111809,46116.8560200706,SYN2-283-D:P0001,G:EXPO:LYBE:SYN2-283-D:P0001,,EXPO,LYBE,before_boarding,candidate_set,priority_other_group,,,9.215689649208434,9.215689649208434,0.0,2026-07-31T12:39:23.914641+02:00,2026-07-31T12:48:36.856020+02:00
45577.380717412656,45617.380717412656,SYN2-292-D:P0002,G:BW:LYBE:SYN2-292-D:P0002,EVTOL_002,BW,LYBE,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000132|group_formation@BW,takeoff,0.6666666666666666,0.0,0.0,2026-07-31T12:39:37.380717+02:00,2026-07-31T12:40:17.380717+02:00
45617.380717412656,45657.380717412656,SYN2-059-A:P0001,G:LYBE:BW:SYN2-059-A:P0001,EVTOL_001,LYBE,BW,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000133|group_formation@LYBE,takeoff,0.6666666666666666,0.0,0.0,2026-07-31T12:40:17.380717+02:00,2026-07-31T12:40:57.380717+02:00
45617.380717412656,45882.21653941266,SYN2-292-D:P0002,G:BW:LYBE:SYN2-292-D:P0002,EVTOL_002,BW,LYBE,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000132|group_formation@BW,cruise,4.413930366666682,0.0,0.0,2026-07-31T12:40:17.380717+02:00,2026-07-31T12:44:42.216539+02:00
45657.380717412656,45717.380717412656,SYN2-057-A:P0001,G:LYBE:LYBV:SYN2-057-A:P0001,EVTOL_003,LYBE,LYBV,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@LYBE|repositioning_flight@LYBE,landing,1.0,0.0,0.0,2026-07-31T12:40:57.380717+02:00,2026-07-31T12:41:57.380717+02:00
45657.380717412656,45882.21653941266,SYN2-059-A:P0001,G:LYBE:BW:SYN2-059-A:P0001,EVTOL_001,LYBE,BW,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000133|group_formation@LYBE,cruise,3.747263700000015,0.0,0.0,2026-07-31T12:40:57.380717+02:00,2026-07-31T12:44:42.216539+02:00
45717.380717412656,46090.06674125814,SYN2-057-A:P0001,G:LYBE:LYBV:SYN2-057-A:P0001,EVTOL_003,LYBE,LYBV,before_boarding,selected_plan,group_formation,group_formation@LYBE,idle,6.211433730758047,0.0,0.0,2026-07-31T12:41:57.380717+02:00,2026-07-31T12:48:10.066741+02:00
45731.088410455624,45882.21653941266,SYN2-293-D:P0001,G:LYBV:LYBE:SYN2-293-D:P0001,,LYBV,LYBE,before_boarding,candidate_set,group_formation|priority_other_group,group_formation@LYBV,,2.518802149283874,0.0,0.0,2026-07-31T12:42:11.088410+02:00,2026-07-31T12:44:42.216539+02:00
45882.21653941266,45975.681598155716,SYN2-059-A:P0001,G:LYBE:BW:SYN2-059-A:P0001,EVTOL_004,LYBE,BW,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000136|group_formation@LYBE,boarding,1.5577509790509794,0.0,0.0,2026-07-31T12:44:42.216539+02:00,2026-07-31T12:46:15.681598+02:00
45882.21653941266,45942.21653941266,SYN2-292-D:P0002,G:BW:LYBE:SYN2-292-D:P0002,EVTOL_001,BW,LYBE,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000133|group_formation@BW,landing,1.0,0.0,0.0,2026-07-31T12:44:42.216539+02:00,2026-07-31T12:45:42.216539+02:00
45882.21653941266,45953.82890541266,SYN2-293-D:P0001,G:LYBV:LYBE:SYN2-293-D:P0001,EVTOL_002,LYBV,LYBE,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000132|group_formation@LYBV,cruise,1.1935394333333533,0.0,0.0,2026-07-31T12:44:42.216539+02:00,2026-07-31T12:45:53.828905+02:00
45926.87121875154,45942.21653941266,SYN2-367-D:P0001,G:BW:LYBE:SYN2-292-D:P0002,EVTOL_001,BW,LYBE,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000133|group_formation@BW,landing,0.2557553443519282,0.0,0.0,2026-07-31T12:45:26.871219+02:00,2026-07-31T12:45:42.216539+02:00
45942.21653941266,46068.21653941266,SYN2-292-D:P0002,G:BW:LYBE:SYN2-292-D:P0002,EVTOL_001,BW,LYBE,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000133|group_formation@BW,disembarking,2.1,0.0,0.0,2026-07-31T12:45:42.216539+02:00,2026-07-31T12:47:48.216539+02:00
45942.21653941266,46068.21653941266,SYN2-367-D:P0001,G:BW:LYBE:SYN2-292-D:P0002,EVTOL_001,BW,LYBE,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000133|group_formation@BW,disembarking,2.1,0.0,0.0,2026-07-31T12:45:42.216539+02:00,2026-07-31T12:47:48.216539+02:00
45953.82890541266,46013.82890541266,SYN2-293-D:P0001,G:LYBV:LYBE:SYN2-293-D:P0001,EVTOL_002,LYBV,LYBE,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000132|group_formation@LYBV,landing,1.0,0.0,0.0,2026-07-31T12:45:53.828905+02:00,2026-07-31T12:46:53.828905+02:00
45975.681598155716,46116.8560200706,SYN2-059-A:P0001,G:LYBE:BW:SYN2-059-A:P0001,EVTOL_004,LYBE,BW,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000136|group_formation@LYBE,waiting_for_tlof,2.3529070319147043,0.0,0.0,2026-07-31T12:46:15.681598+02:00,2026-07-31T12:48:36.856020+02:00
45975.681598155716,46116.8560200706,SYN2-290-D:P0001,G:DOR:LYBE:SYN2-290-D:P0001,EVTOL_004,DOR,LYBE,after_boarding,committed_flight,battery_after_repositioning,battery_after_repositioning@DOR,waiting_for_departure,2.3529070319147043,0.0,2.3529070319147043,2026-07-31T12:46:15.681598+02:00,2026-07-31T12:48:36.856020+02:00
46013.82890541266,46205.82890541266,SYN2-293-D:P0001,G:LYBV:LYBE:SYN2-293-D:P0001,EVTOL_002,LYBV,LYBE,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000132|group_formation@LYBV,disembarking,3.2,0.0,0.0,2026-07-31T12:46:53.828905+02:00,2026-07-31T12:50:05.828905+02:00
46068.21653941266,46452.398941044055,SYN2-292-D:P0002,G:BW:LYBE:SYN2-292-D:P0002,EVTOL_001,BW,LYBE,before_boarding,selected_plan,group_formation,group_formation@BW,idle,6.4030400271899754,0.0,0.0,2026-07-31T12:47:48.216539+02:00,2026-07-31T12:54:12.398941+02:00
46068.21653941266,46452.398941044055,SYN2-367-D:P0001,G:BW:LYBE:SYN2-292-D:P0002,EVTOL_001,BW,LYBE,before_boarding,selected_plan,group_formation,group_formation@BW,idle,6.4030400271899754,0.0,0.0,2026-07-31T12:47:48.216539+02:00,2026-07-31T12:54:12.398941+02:00
46116.8560200706,46176.8560200706,SYN2-059-A:P0001,G:LYBE:BW:SYN2-059-A:P0001,EVTOL_004,LYBE,BW,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000136|group_formation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T12:48:36.856020+02:00,2026-07-31T12:49:36.856020+02:00
46116.8560200706,46285.06674125814,SYN2-283-D:P0001,G:EXPO:LYBE:SYN2-283-D:P0001,EVTOL_003,EXPO,LYBE,before_boarding,selected_plan,aircraft_busy,aircraft_busy@F000137,boarding,2.8035120197923487,2.8035120197923487,0.0,2026-07-31T12:48:36.856020+02:00,2026-07-31T12:51:25.066741+02:00
46116.8560200706,46176.8560200706,SYN2-290-D:P0001,G:DOR:LYBE:SYN2-290-D:P0001,EVTOL_004,DOR,LYBE,departure_preparation,committed_flight,departure_preparation,departure_preparation@DOR,departure_finalization,1.0,0.0,0.0,2026-07-31T12:48:36.856020+02:00,2026-07-31T12:49:36.856020+02:00
46176.8560200706,46216.8560200706,SYN2-059-A:P0001,G:LYBE:BW:SYN2-059-A:P0001,EVTOL_004,LYBE,BW,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000136|group_formation@LYBE,takeoff,0.6666666666666666,0.0,0.0,2026-07-31T12:49:36.856020+02:00,2026-07-31T12:50:16.856020+02:00
46205.82890541266,46452.398941044055,SYN2-293-D:P0001,G:LYBV:LYBE:SYN2-293-D:P0001,EVTOL_002,LYBV,LYBE,before_boarding,selected_plan,group_formation,group_formation@LYBV,idle,4.109500593856622,0.0,0.0,2026-07-31T12:50:05.828905+02:00,2026-07-31T12:54:12.398941+02:00
46216.8560200706,46346.69503909232,SYN2-059-A:P0001,G:LYBE:BW:SYN2-059-A:P0001,EVTOL_004,LYBE,BW,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000136|group_formation@LYBE,cruise,2.163983650362085,0.0,0.0,2026-07-31T12:50:16.856020+02:00,2026-07-31T12:52:26.695039+02:00
46285.06674125814,46345.06674125814,SYN2-283-D:P0001,G:EXPO:LYBE:SYN2-283-D:P0001,EVTOL_003,EXPO,LYBE,before_boarding,selected_plan,aircraft_busy,aircraft_busy@F000137,departure_finalization,1.0,1.0,0.0,2026-07-31T12:51:25.066741+02:00,2026-07-31T12:52:25.066741+02:00
46285.06674125814,46345.06674125814,SYN2-057-A:P0001,G:LYBE:LYBV:SYN2-057-A:P0001,EVTOL_003,LYBE,LYBV,departure_preparation,committed_flight,departure_preparation,departure_preparation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T12:51:25.066741+02:00,2026-07-31T12:52:25.066741+02:00
46345.06674125814,46385.06674125814,SYN2-283-D:P0001,G:EXPO:LYBE:SYN2-283-D:P0001,EVTOL_003,EXPO,LYBE,before_boarding,selected_plan,aircraft_busy,aircraft_busy@F000137,takeoff,0.6666666666666666,0.6666666666666666,0.0,2026-07-31T12:52:25.066741+02:00,2026-07-31T12:53:05.066741+02:00
46346.69503909232,46544.6562340706,SYN2-059-A:P0001,G:LYBE:BW:SYN2-059-A:P0001,EVTOL_004,LYBE,BW,before_boarding,selected_plan,aircraft_busy,aircraft_busy@F000136,cruise,3.2993532496379583,3.2993532496379583,0.0,2026-07-31T12:52:26.695039+02:00,2026-07-31T12:55:44.656234+02:00
46385.06674125814,46452.398941044055,SYN2-283-D:P0001,G:EXPO:LYBE:SYN2-283-D:P0001,EVTOL_003,EXPO,LYBE,before_boarding,selected_plan,aircraft_busy,aircraft_busy@F000137,cruise,1.1222033297652767,1.1222033297652767,0.0,2026-07-31T12:53:05.066741+02:00,2026-07-31T12:54:12.398941+02:00
46452.398941044055,46512.398941044055,SYN2-064-A:P0001,G:LYBE:JUG:SYN2-064-A:P0001,EVTOL_001,LYBE,JUG,before_boarding,selected_plan,departure_preparation|group_formation,departure_preparation@BW|group_formation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T12:54:12.398941+02:00,2026-07-31T12:55:12.398941+02:00
46452.398941044055,46463.91464111809,SYN2-292-D:P0002,G:BW:LYBE:SYN2-292-D:P0002,EVTOL_002,BW,LYBE,before_boarding,selected_plan,departure_preparation|group_formation,departure_preparation@LYBV|group_formation@BW,departure_finalization,0.19192833456727385,0.0,0.0,2026-07-31T12:54:12.398941+02:00,2026-07-31T12:54:23.914641+02:00
46452.398941044055,46463.91464111809,SYN2-367-D:P0001,G:BW:LYBE:SYN2-292-D:P0002,EVTOL_002,BW,LYBE,before_boarding,selected_plan,departure_preparation|group_formation,departure_preparation@LYBV|group_formation@BW,departure_finalization,0.19192833456727385,0.0,0.0,2026-07-31T12:54:12.398941+02:00,2026-07-31T12:54:23.914641+02:00
46452.398941044055,46631.088410455624,SYN2-293-D:P0001,G:LYBV:LYBE:SYN2-293-D:P0001,EVTOL_003,LYBV,LYBE,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000137|group_formation@LYBV,cruise,2.9781578235261503,0.0,0.0,2026-07-31T12:54:12.398941+02:00,2026-07-31T12:57:11.088410+02:00
46452.398941044055,46721.51492925814,SYN2-283-D:P0001,G:EXPO:LYBE:SYN2-283-D:P0001,,EXPO,LYBE,before_boarding,candidate_set,priority_other_group,,,4.485266470234759,4.485266470234759,0.0,2026-07-31T12:54:12.398941+02:00,2026-07-31T12:58:41.514929+02:00
46463.91464111809,46512.398941044055,SYN2-292-D:P0002,G:BW:LYBE:SYN2-292-D:P0002,EVTOL_002,BW,LYBE,before_boarding,selected_plan,departure_preparation,departure_preparation@LYBV,departure_finalization,0.8080716654327261,0.8080716654327261,0.0,2026-07-31T12:54:23.914641+02:00,2026-07-31T12:55:12.398941+02:00
46463.91464111809,46512.398941044055,SYN2-367-D:P0001,G:BW:LYBE:SYN2-292-D:P0002,EVTOL_002,BW,LYBE,before_boarding,selected_plan,departure_preparation,departure_preparation@LYBV,departure_finalization,0.8080716654327261,0.0,0.0,2026-07-31T12:54:23.914641+02:00,2026-07-31T12:55:12.398941+02:00
46512.398941044055,46552.398941044055,SYN2-064-A:P0001,G:LYBE:JUG:SYN2-064-A:P0001,EVTOL_001,LYBE,JUG,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@LYBE|repositioning_flight@LYBE,takeoff,0.6666666666666666,0.0,0.0,2026-07-31T12:55:12.398941+02:00,2026-07-31T12:55:52.398941+02:00
46512.398941044055,46552.398941044055,SYN2-292-D:P0002,G:BW:LYBE:SYN2-292-D:P0002,EVTOL_002,BW,LYBE,before_boarding,selected_plan,repositioning_flight,repositioning_flight@BW,takeoff,0.6666666666666666,0.6666666666666666,0.0,2026-07-31T12:55:12.398941+02:00,2026-07-31T12:55:52.398941+02:00
46512.398941044055,46552.398941044055,SYN2-367-D:P0001,G:BW:LYBE:SYN2-292-D:P0002,EVTOL_002,BW,LYBE,before_boarding,selected_plan,repositioning_flight,repositioning_flight@BW,takeoff,0.6666666666666666,0.0,0.0,2026-07-31T12:55:12.398941+02:00,2026-07-31T12:55:52.398941+02:00
46544.6562340706,46604.6562340706,SYN2-059-A:P0001,G:LYBE:BW:SYN2-059-A:P0001,EVTOL_004,LYBE,BW,before_boarding,selected_plan,aircraft_busy,aircraft_busy@F000136,landing,1.0,1.0,0.0,2026-07-31T12:55:44.656234+02:00,2026-07-31T12:56:44.656234+02:00
46552.398941044055,46777.234763044056,SYN2-064-A:P0001,G:LYBE:JUG:SYN2-064-A:P0001,EVTOL_001,LYBE,JUG,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@LYBE|repositioning_flight@LYBE,cruise,3.747263700000015,0.0,0.0,2026-07-31T12:55:52.398941+02:00,2026-07-31T12:59:37.234763+02:00
46552.398941044055,46646.01130704406,SYN2-292-D:P0002,G:BW:LYBE:SYN2-292-D:P0002,EVTOL_002,BW,LYBE,before_boarding,selected_plan,repositioning_flight,repositioning_flight@BW,cruise,1.56020610000002,1.56020610000002,0.0,2026-07-31T12:55:52.398941+02:00,2026-07-31T12:57:26.011307+02:00
46552.398941044055,46646.01130704406,SYN2-367-D:P0001,G:BW:LYBE:SYN2-292-D:P0002,EVTOL_002,BW,LYBE,before_boarding,selected_plan,repositioning_flight,repositioning_flight@BW,cruise,1.56020610000002,0.0,0.0,2026-07-31T12:55:52.398941+02:00,2026-07-31T12:57:26.011307+02:00
46604.6562340706,46730.6562340706,SYN2-059-A:P0001,G:LYBE:BW:SYN2-059-A:P0001,EVTOL_004,LYBE,BW,before_boarding,selected_plan,aircraft_busy,aircraft_busy@F000136,disembarking,2.1,2.1,0.0,2026-07-31T12:56:44.656234+02:00,2026-07-31T12:58:50.656234+02:00
46631.088410455624,46721.51492925814,SYN2-293-D:P0001,G:LYBV:LYBE:SYN2-293-D:P0001,EVTOL_003,LYBV,LYBE,before_boarding,selected_plan,aircraft_busy,aircraft_busy@F000137,cruise,1.5071086467086086,1.5071086467086086,0.0,2026-07-31T12:57:11.088410+02:00,2026-07-31T12:58:41.514929+02:00
46646.01130704406,46706.01130704406,SYN2-292-D:P0002,G:BW:LYBE:SYN2-292-D:P0002,EVTOL_002,BW,LYBE,before_boarding,selected_plan,repositioning_flight,repositioning_flight@BW,landing,1.0,1.0,0.0,2026-07-31T12:57:26.011307+02:00,2026-07-31T12:58:26.011307+02:00
46646.01130704406,46706.01130704406,SYN2-367-D:P0001,G:BW:LYBE:SYN2-292-D:P0002,EVTOL_002,BW,LYBE,before_boarding,selected_plan,repositioning_flight,repositioning_flight@BW,landing,1.0,0.0,0.0,2026-07-31T12:57:26.011307+02:00,2026-07-31T12:58:26.011307+02:00
46721.51492925814,46781.51492925814,SYN2-293-D:P0001,G:LYBV:LYBE:SYN2-293-D:P0001,EVTOL_003,LYBV,LYBE,before_boarding,selected_plan,aircraft_busy,aircraft_busy@F000137,landing,1.0,1.0,0.0,2026-07-31T12:58:41.514929+02:00,2026-07-31T12:59:41.514929+02:00
46721.51492925814,46766.01130704406,SYN2-283-D:P0001,G:EXPO:LYBE:SYN2-283-D:P0001,EVTOL_002,EXPO,LYBE,before_boarding,selected_plan,aircraft_busy,aircraft_busy@F000140,boarding,0.7416062964319281,0.7416062964319281,0.0,2026-07-31T12:58:41.514929+02:00,2026-07-31T12:59:26.011307+02:00
46766.01130704406,46925.6562340706,SYN2-283-D:P0001,G:EXPO:LYBE:SYN2-283-D:P0001,EVTOL_004,EXPO,LYBE,before_boarding,selected_plan,aircraft_busy,aircraft_busy@F000141,boarding,2.6607487837757313,2.6607487837757313,0.0,2026-07-31T12:59:26.011307+02:00,2026-07-31T13:02:05.656234+02:00
46777.234763044056,46837.234763044056,SYN2-064-A:P0001,G:LYBE:JUG:SYN2-064-A:P0001,EVTOL_001,LYBE,JUG,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@LYBE|repositioning_flight@LYBE,landing,1.0,0.0,0.0,2026-07-31T12:59:37.234763+02:00,2026-07-31T13:00:37.234763+02:00
46781.51492925814,46907.51492925814,SYN2-293-D:P0001,G:LYBV:LYBE:SYN2-293-D:P0001,EVTOL_003,LYBV,LYBE,before_boarding,selected_plan,aircraft_busy,aircraft_busy@F000137,disembarking,2.1,2.1,0.0,2026-07-31T12:59:41.514929+02:00,2026-07-31T13:01:47.514929+02:00
46837.234763044056,47352.398941044055,SYN2-064-A:P0001,G:LYBE:JUG:SYN2-064-A:P0001,EVTOL_001,LYBE,JUG,before_boarding,selected_plan,group_formation,group_formation@LYBE,idle,8.586069633333318,0.0,0.0,2026-07-31T13:00:37.234763+02:00,2026-07-31T13:09:12.398941+02:00
46925.6562340706,47085.949399729936,SYN2-283-D:P0001,G:EXPO:LYBE:SYN2-283-D:P0001,EVTOL_003,EXPO,LYBE,before_boarding,selected_plan,aircraft_busy,aircraft_busy@F000142,boarding,2.671552760988925,2.671552760988925,0.0,2026-07-31T13:02:05.656234+02:00,2026-07-31T13:04:45.949400+02:00
46925.6562340706,47071.106112966896,SYN2-059-A:P0001,G:LYBE:BW:SYN2-059-A:P0001,EVTOL_004,LYBE,BW,after_boarding,committed_flight,battery_at_origin,battery_at_origin@LYBE,waiting_for_departure,2.4241646482715926,0.0,2.4241646482715926,2026-07-31T13:02:05.656234+02:00,2026-07-31T13:04:31.106113+02:00
46958.13680064154,47352.398941044055,SYN2-061-A:P0001,G:LYBE:JUG:SYN2-064-A:P0001,EVTOL_001,LYBE,JUG,before_boarding,selected_plan,group_formation,group_formation@LYBE,idle,6.571035673375203,0.0,0.0,2026-07-31T13:02:38.136801+02:00,2026-07-31T13:09:12.398941+02:00
46976.01130704406,47103.358658638586,SYN2-292-D:P0002,G:BW:LYBE:SYN2-292-D:P0002,EVTOL_002,BW,LYBE,after_boarding,committed_flight,battery_after_repositioning,battery_after_repositioning@BW,waiting_for_departure,2.1224558599088295,0.0,2.1224558599088295,2026-07-31T13:02:56.011307+02:00,2026-07-31T13:05:03.358659+02:00
46976.01130704406,47103.358658638586,SYN2-367-D:P0001,G:BW:LYBE:SYN2-292-D:P0002,EVTOL_002,BW,LYBE,after_boarding,committed_flight,battery_after_repositioning,battery_after_repositioning@BW,waiting_for_departure,2.1224558599088295,0.0,2.1224558599088295,2026-07-31T13:02:56.011307+02:00,2026-07-31T13:05:03.358659+02:00
47031.9984744818,47352.398941044055,SYN2-064-A:P0002,G:LYBE:JUG:SYN2-064-A:P0001,EVTOL_001,LYBE,JUG,before_boarding,selected_plan,group_formation,group_formation@LYBE,idle,5.3400077760376,0.0,0.0,2026-07-31T13:03:51.998474+02:00,2026-07-31T13:09:12.398941+02:00
47071.106112966896,47131.106112966896,SYN2-059-A:P0001,G:LYBE:BW:SYN2-059-A:P0001,EVTOL_004,LYBE,BW,departure_preparation,committed_flight,departure_preparation,departure_preparation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T13:04:31.106113+02:00,2026-07-31T13:05:31.106113+02:00
47085.949399729936,47102.51492925814,SYN2-166-A:P0001,G:LYBE:EXPO:SYN2-166-A:P0001,EVTOL_003,LYBE,EXPO,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000142|group_formation@LYBE,boarding,0.2760921588034156,0.0,0.0,2026-07-31T13:04:45.949400+02:00,2026-07-31T13:05:02.514929+02:00
47085.949399729936,47131.106112966896,SYN2-283-D:P0001,G:EXPO:LYBE:SYN2-283-D:P0001,EVTOL_004,EXPO,LYBE,before_boarding,selected_plan,aircraft_busy,aircraft_busy@F000141,departure_finalization,0.7526118872826676,0.7526118872826676,0.0,2026-07-31T13:04:45.949400+02:00,2026-07-31T13:05:31.106113+02:00
47102.51492925814,47162.51492925814,SYN2-166-A:P0001,G:LYBE:EXPO:SYN2-166-A:P0001,EVTOL_003,LYBE,EXPO,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000142|group_formation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T13:05:02.514929+02:00,2026-07-31T13:06:02.514929+02:00
47102.51492925814,47162.51492925814,SYN2-293-D:P0001,G:LYBV:LYBE:SYN2-293-D:P0001,EVTOL_003,LYBV,LYBE,departure_preparation,committed_flight,departure_preparation,departure_preparation@LYBV,departure_finalization,1.0,0.0,0.0,2026-07-31T13:05:02.514929+02:00,2026-07-31T13:06:02.514929+02:00
47103.358658638586,47163.358658638586,SYN2-292-D:P0002,G:BW:LYBE:SYN2-292-D:P0002,EVTOL_002,BW,LYBE,departure_preparation,committed_flight,departure_preparation,departure_preparation@BW,departure_finalization,1.0,0.0,0.0,2026-07-31T13:05:03.358659+02:00,2026-07-31T13:06:03.358659+02:00
47103.358658638586,47163.358658638586,SYN2-367-D:P0001,G:BW:LYBE:SYN2-292-D:P0002,EVTOL_002,BW,LYBE,departure_preparation,committed_flight,departure_preparation,departure_preparation@BW,departure_finalization,1.0,0.0,0.0,2026-07-31T13:05:03.358659+02:00,2026-07-31T13:06:03.358659+02:00
47131.106112966896,47171.106112966896,SYN2-283-D:P0001,G:EXPO:LYBE:SYN2-283-D:P0001,EVTOL_004,EXPO,LYBE,before_boarding,selected_plan,aircraft_busy,aircraft_busy@F000141,takeoff,0.6666666666666666,0.6666666666666666,0.0,2026-07-31T13:05:31.106113+02:00,2026-07-31T13:06:11.106113+02:00
47162.51492925814,47202.51492925814,SYN2-166-A:P0001,G:LYBE:EXPO:SYN2-166-A:P0001,EVTOL_003,LYBE,EXPO,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000142|group_formation@LYBE,takeoff,0.6666666666666666,0.0,0.0,2026-07-31T13:06:02.514929+02:00,2026-07-31T13:06:42.514929+02:00
47171.106112966896,47175.83128931378,SYN2-283-D:P0001,G:EXPO:LYBE:SYN2-283-D:P0001,EVTOL_004,EXPO,LYBE,before_boarding,selected_plan,aircraft_busy,aircraft_busy@F000141,cruise,0.07875293911468664,0.07875293911468664,0.0,2026-07-31T13:06:11.106113+02:00,2026-07-31T13:06:15.831289+02:00
47175.83128931378,47395.9419349669,SYN2-294-D:P0002,G:LYBV:LYBE:SYN2-294-D:P0002,EVTOL_004,LYBV,LYBE,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000141|group_formation@LYBV,cruise,3.6685107608853285,0.0,0.0,2026-07-31T13:06:15.831289+02:00,2026-07-31T13:09:55.941935+02:00
47175.83128931378,47180.63891158868,SYN2-283-D:P0001,G:EXPO:LYBE:SYN2-283-D:P0001,EVTOL_002,EXPO,LYBE,before_boarding,selected_plan,aircraft_busy,aircraft_busy@F000140,takeoff,0.08012703791500826,0.08012703791500826,0.0,2026-07-31T13:06:15.831289+02:00,2026-07-31T13:06:20.638912+02:00
47180.63891158868,47203.358658638586,SYN2-065-A:P0001,G:LYBE:DOR:SYN2-065-A:P0001,EVTOL_002,LYBE,DOR,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000140|group_formation@LYBE,takeoff,0.3786624508318103,0.0,0.0,2026-07-31T13:06:20.638912+02:00,2026-07-31T13:06:43.358659+02:00
47180.63891158868,47395.9419349669,SYN2-283-D:P0001,G:EXPO:LYBE:SYN2-283-D:P0001,,EXPO,LYBE,before_boarding,candidate_set,priority_other_group,,,3.5883837229703204,3.5883837229703204,0.0,2026-07-31T13:06:20.638912+02:00,2026-07-31T13:09:55.941935+02:00
47202.51492925814,47538.96311725814,SYN2-166-A:P0001,G:LYBE:EXPO:SYN2-166-A:P0001,EVTOL_003,LYBE,EXPO,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000142|group_formation@LYBE,cruise,5.607469800000035,0.0,0.0,2026-07-31T13:06:42.514929+02:00,2026-07-31T13:12:18.963117+02:00
47203.358658638586,47428.19448063859,SYN2-065-A:P0001,G:LYBE:DOR:SYN2-065-A:P0001,EVTOL_002,LYBE,DOR,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000140|group_formation@LYBE,cruise,3.747263700000015,0.0,0.0,2026-07-31T13:06:43.358659+02:00,2026-07-31T13:10:28.194481+02:00
47395.9419349669,47455.9419349669,SYN2-294-D:P0002,G:LYBV:LYBE:SYN2-294-D:P0002,EVTOL_004,LYBV,LYBE,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000141|group_formation@LYBV,landing,1.0,0.0,0.0,2026-07-31T13:09:55.941935+02:00,2026-07-31T13:10:55.941935+02:00
