start_s,end_s,aircraft_id,activity,charging,location,flight_id,operation
15813.918401359026,16008.918401359026,EVTOL_004,boarding,True,LYBV,F000048,passenger
15828.731926303277,15888.731926303277,EVTOL_002,landing,False,,F000047,repositioning
15888.731926303277,15903.522600469383,EVTOL_002,idle,False,BW,,
15903.522600469383,15948.731926303277,EVTOL_002,boarding,False,BW,F000049,passenger
15926.243163745257,15986.243163745257,EVTOL_001,departure_finalization,False,LYBE,F000050,repositioning
15948.731926303277,16173.522600469383,EVTOL_002,boarding,True,BW,F000049,passenger
15986.243163745257,16026.243163745257,EVTOL_001,takeoff,False,,F000050,repositioning
16008.918401359026,16068.918401359026,EVTOL_004,departure_finalization,False,LYBV,F000048,passenger
16026.243163745257,16344.045475745257,EVTOL_001,cruise,False,,F000050,repositioning
16060.80684847877,16255.80684847877,EVTOL_003,boarding,True,DOR,F000051,passenger
16068.918401359026,16108.918401359026,EVTOL_004,takeoff,False,,F000048,passenger
16108.918401359026,16445.366589359026,EVTOL_004,cruise,False,,F000048,passenger
16173.522600469383,16363.380821599574,EVTOL_002,waiting_for_departure,True,BW,F000049,passenger
16255.80684847877,16320.416429599574,EVTOL_003,waiting_for_departure,True,DOR,F000051,passenger
16320.416429599574,16380.416429599574,EVTOL_003,departure_finalization,False,DOR,F000051,passenger
16344.045475745257,16404.045475745257,EVTOL_001,landing,False,,F000050,repositioning
16363.380821599574,16423.380821599574,EVTOL_002,departure_finalization,False,BW,F000049,passenger
16380.416429599574,16420.416429599572,EVTOL_003,takeoff,False,,F000051,passenger
16404.045475745257,16464.045475745257,EVTOL_001,idle,False,JUG,,
16420.416429599572,16748.216643599575,EVTOL_003,cruise,False,,F000051,passenger
16423.380821599574,16463.380821599574,EVTOL_002,takeoff,False,,F000049,passenger
16445.366589359026,16505.366589359026,EVTOL_004,landing,False,,F000048,passenger
16463.380821599574,16688.216643599575,EVTOL_002,cruise,False,,F000049,passenger
16464.045475745257,16553.48940284651,EVTOL_001,idle,True,JUG,,
16505.366589359026,16565.366589359026,EVTOL_004,disembarking,False,LYBE,F000048,passenger
16553.48940284651,16898.48940284651,EVTOL_001,boarding,True,JUG,F000052,passenger
16565.366589359026,16631.366589359026,EVTOL_004,disembarking,True,LYBE,F000048,passenger
16631.366589359026,21167.031161257095,EVTOL_004,idle,True,LYBE,,
16688.216643599575,16748.216643599575,EVTOL_002,landing,False,,F000049,passenger
16748.216643599575,16808.216643599575,EVTOL_002,disembarking,False,LYBE,F000049,passenger
16748.216643599575,16808.216643599575,EVTOL_003,landing,False,,F000051,passenger
16808.216643599575,16940.216643599575,EVTOL_002,disembarking,True,LYBE,F000049,passenger
16808.216643599575,16868.216643599575,EVTOL_003,disembarking,False,LYBE,F000051,passenger
16868.216643599575,16934.216643599575,EVTOL_003,disembarking,True,LYBE,F000051,passenger
16898.48940284651,16952.72324270822,EVTOL_001,waiting_for_departure,True,JUG,F000052,passenger
16934.216643599575,16994.216643599575,EVTOL_003,departure_finalization,False,LYBE,F000053,repositioning
16940.216643599575,21454.437456960703,EVTOL_002,idle,True,LYBE,,
16952.72324270822,17012.72324270822,EVTOL_001,departure_finalization,False,JUG,F000052,passenger
16994.216643599575,17034.216643599575,EVTOL_003,takeoff,False,,F000053,repositioning
17012.72324270822,17052.72324270822,EVTOL_001,takeoff,False,,F000052,passenger
17034.216643599575,17352.018955599575,EVTOL_003,cruise,False,,F000053,repositioning
17052.72324270822,17370.52555470822,EVTOL_001,cruise,False,,F000052,passenger
17352.018955599575,17412.018955599575,EVTOL_003,landing,False,,F000053,repositioning
17370.52555470822,17430.52555470822,EVTOL_001,landing,False,,F000052,passenger
17412.018955599575,17472.018955599575,EVTOL_003,idle,False,JUG,,
17430.52555470822,17490.52555470822,EVTOL_001,disembarking,False,LYBE,F000052,passenger
17472.018955599575,17541.53511457393,EVTOL_003,idle,True,JUG,,
17490.52555470822,17688.52555470822,EVTOL_001,disembarking,True,LYBE,F000052,passenger
17541.53511457393,17736.53511457393,EVTOL_003,boarding,True,JUG,F000054,passenger
17688.52555470822,17979.203321671182,EVTOL_001,idle,True,LYBE,,
17736.53511457393,17821.560210849682,EVTOL_003,waiting_for_departure,True,JUG,F000054,passenger
17821.560210849682,17881.560210849682,EVTOL_003,departure_finalization,False,JUG,F000054,passenger
17881.560210849682,17921.560210849682,EVTOL_003,takeoff,False,,F000054,passenger
17921.560210849682,18239.362522849682,EVTOL_003,cruise,False,,F000054,passenger
17979.203321671182,18039.203321671182,EVTOL_001,departure_finalization,False,LYBE,F000055,repositioning
18039.203321671182,18079.203321671182,EVTOL_001,takeoff,False,,F000055,repositioning
18079.203321671182,18397.005633671182,EVTOL_001,cruise,False,,F000055,repositioning
18239.362522849682,18299.362522849682,EVTOL_003,landing,False,,F000054,passenger
18299.362522849682,18359.362522849682,EVTOL_003,disembarking,False,LYBE,F000054,passenger
18359.362522849682,18425.362522849682,EVTOL_003,disembarking,True,LYBE,F000054,passenger
18397.005633671182,18457.005633671182,EVTOL_001,landing,False,,F000055,repositioning
18425.362522849682,21462.003095445805,EVTOL_003,idle,True,LYBE,,
18457.005633671182,18517.005633671182,EVTOL_001,idle,False,JUG,,
18517.005633671182,18520.824249839374,EVTOL_001,idle,True,JUG,,
18520.824249839374,18715.824249839374,EVTOL_001,boarding,True,JUG,F000056,passenger
18715.824249839374,19005.683400634145,EVTOL_001,waiting_for_departure,True,JUG,F000056,passenger
19005.683400634145,19065.683400634145,EVTOL_001,departure_finalization,False,JUG,F000056,passenger
19065.683400634145,19105.683400634145,EVTOL_001,takeoff,False,,F000056,passenger
19105.683400634145,19423.485712634145,EVTOL_001,cruise,False,,F000056,passenger
19423.485712634145,19483.485712634145,EVTOL_001,landing,False,,F000056,passenger
19483.485712634145,19543.485712634145,EVTOL_001,disembarking,False,LYBE,F000056,passenger
19543.485712634145,19609.485712634145,EVTOL_001,disembarking,True,LYBE,F000056,passenger
19609.485712634145,21177.80321043103,EVTOL_001,idle,True,LYBE,,
21167.031161257095,21550.408268370757,EVTOL_004,idle,False,LYBE,,
21177.80321043103,21447.80321043103,EVTOL_001,boarding,True,LYBE,F000057,passenger
21447.80321043103,21507.80321043103,EVTOL_001,departure_finalization,False,LYBE,F000057,passenger
21454.437456960703,21611.710614597956,EVTOL_002,boarding,True,LYBE,F000058,passenger
21462.003095445805,21611.710614597956,EVTOL_003,boarding,True,LYBE,F000059,passenger
21507.80321043103,21547.80321043103,EVTOL_001,takeoff,False,,F000057,passenger
21547.80321043103,21611.710614597956,EVTOL_001,cruise,False,,F000057,passenger
21550.408268370757,21611.710614597956,EVTOL_004,boarding,False,LYBE,F000060,passenger
21611.71061459796,21884.251398431028,EVTOL_001,cruise,False,,F000057,passenger
21611.71061459796,21649.437456960703,EVTOL_002,boarding,False,LYBE,F000058,passenger
21611.71061459796,21657.003095445805,EVTOL_003,boarding,True,LYBE,F000059,passenger
21611.71061459796,21895.408268370757,EVTOL_004,boarding,False,LYBE,F000060,passenger
21649.437456960703,21709.437456960703,EVTOL_002,departure_finalization,False,LYBE,F000058,passenger
21657.003095445805,21689.437456960703,EVTOL_003,waiting_for_departure,True,LYBE,F000059,passenger
21689.437456960703,21749.437456960703,EVTOL_003,departure_finalization,False,LYBE,F000059,passenger
21709.437456960703,21749.437456960703,EVTOL_002,takeoff,False,,F000058,passenger
21749.437456960703,21974.273278960703,EVTOL_002,cruise,False,,F000058,passenger
21749.437456960703,21789.437456960703,EVTOL_003,takeoff,False,,F000059,passenger
21789.437456960703,21890.1998549607,EVTOL_003,cruise,False,,F000059,passenger
21884.251398431028,21944.251398431028,EVTOL_001,landing,False,,F000057,passenger
21890.1998549607,21950.1998549607,EVTOL_003,landing,False,,F000059,passenger
21895.408268370757,21955.408268370757,EVTOL_004,departure_finalization,False,LYBE,F000060,passenger
21944.251398431028,22004.251398431028,EVTOL_001,disembarking,False,LYBV,F000057,passenger
21950.1998549607,22010.1998549607,EVTOL_003,disembarking,False,EXPO,F000059,passenger
21955.408268370757,21995.408268370757,EVTOL_004,takeoff,False,,F000060,passenger
21974.273278960703,22034.273278960703,EVTOL_002,landing,False,,F000058,passenger
21995.408268370757,22323.208482370756,EVTOL_004,cruise,False,,F000060,passenger
22004.251398431028,22136.251398431028,EVTOL_001,disembarking,True,LYBV,F000057,passenger
22010.1998549607,22076.1998549607,EVTOL_003,disembarking,True,EXPO,F000059,passenger
22034.273278960703,22094.273278960703,EVTOL_002,disembarking,False,BW,F000058,passenger
22076.1998549607,22136.1998549607,EVTOL_003,departure_finalization,False,EXPO,F000061,repositioning
22094.273278960703,22160.273278960703,EVTOL_002,disembarking,True,BW,F000058,passenger
22136.1998549607,22176.1998549607,EVTOL_003,takeoff,False,,F000061,repositioning
22136.251398431028,22736.251398431028,EVTOL_001,cleaning,True,LYBV,F000057,passenger
22160.273278960703,22220.273278960703,EVTOL_002,departure_finalization,False,BW,F000062,repositioning
22176.1998549607,22276.9622529607,EVTOL_003,cruise,False,,F000061,repositioning
22220.273278960703,22260.273278960703,EVTOL_002,takeoff,False,,F000062,repositioning
22260.273278960703,22485.109100960704,EVTOL_002,cruise,False,,F000062,repositioning
22276.9622529607,22336.9622529607,EVTOL_003,landing,False,,F000061,repositioning
22323.208482370756,22383.208482370756,EVTOL_004,landing,False,,F000060,passenger
22336.9622529607,22396.9622529607,EVTOL_003,idle,False,LYBE,,
22383.208482370756,22443.208482370756,EVTOL_004,disembarking,False,DOR,F000060,passenger
22396.9622529607,22633.705321996273,EVTOL_003,idle,True,LYBE,,
22443.208482370756,22641.208482370756,EVTOL_004,disembarking,True,DOR,F000060,passenger
22485.109100960704,22545.109100960704,EVTOL_002,landing,False,,F000062,repositioning
22545.109100960704,22605.109100960704,EVTOL_002,idle,False,LYBE,,
22605.109100960704,22773.83092331889,EVTOL_002,idle,True,LYBE,,
22633.705321996273,22828.705321996273,EVTOL_003,boarding,True,LYBE,F000063,passenger
22641.208482370756,23241.208482370756,EVTOL_004,cleaning,True,DOR,F000060,passenger
22736.251398431028,22796.251398431028,EVTOL_001,departure_finalization,False,LYBV,F000064,repositioning
22773.83092331889,22968.83092331889,EVTOL_002,boarding,True,LYBE,F000065,passenger
22796.251398431028,22836.251398431028,EVTOL_001,takeoff,False,,F000064,repositioning
22828.705321996273,22888.705321996273,EVTOL_003,departure_finalization,False,LYBE,F000063,passenger
22836.251398431028,22929.86376443103,EVTOL_001,cruise,False,,F000064,repositioning
22888.705321996273,22928.705321996273,EVTOL_003,takeoff,False,,F000063,passenger
22928.705321996273,23265.15350999627,EVTOL_003,cruise,False,,F000063,passenger
22929.86376443103,22989.86376443103,EVTOL_001,landing,False,,F000064,repositioning
22968.83092331889,23028.83092331889,EVTOL_002,departure_finalization,False,LYBE,F000065,passenger
22989.86376443103,23049.86376443103,EVTOL_001,boarding,False,BW,F000066,passenger
23028.83092331889,23068.83092331889,EVTOL_002,takeoff,False,,F000065,passenger
23049.86376443103,23259.86376443103,EVTOL_001,boarding,True,BW,F000066,passenger
23068.83092331889,23386.63323531889,EVTOL_002,cruise,False,,F000065,passenger
23241.208482370756,23296.156249318887,EVTOL_004,idle,True,DOR,,
23259.86376443103,23319.86376443103,EVTOL_001,departure_finalization,False,BW,F000066,passenger
23265.15350999627,23325.15350999627,EVTOL_003,landing,False,,F000063,passenger
23296.156249318887,23356.156249318887,EVTOL_004,departure_finalization,False,DOR,F000067,repositioning
23319.86376443103,23359.86376443103,EVTOL_001,takeoff,False,,F000066,passenger
23325.15350999627,23385.15350999627,EVTOL_003,disembarking,False,LYBV,F000063,passenger
23356.156249318887,23396.156249318887,EVTOL_004,takeoff,False,,F000067,repositioning
23359.86376443103,23584.69958643103,EVTOL_001,cruise,False,,F000066,passenger
23385.15350999627,23451.15350999627,EVTOL_003,disembarking,True,LYBV,F000063,passenger
23386.63323531889,23446.63323531889,EVTOL_002,landing,False,,F000065,passenger
23396.156249318887,23446.63323531889,EVTOL_004,cruise,False,,F000067,repositioning
23446.63323531889,23506.63323531889,EVTOL_002,disembarking,False,JUG,F000065,passenger
23446.63323531889,23506.63323531889,EVTOL_004,landing,False,,F000067,repositioning
23451.15350999627,24993.442179245856,EVTOL_003,idle,True,LYBV,,
23506.63323531889,23572.63323531889,EVTOL_002,disembarking,True,JUG,F000065,passenger
23506.63323531889,23566.63323531889,EVTOL_004,boarding,False,JUG,F000068,passenger
23566.63323531889,23701.63323531889,EVTOL_004,boarding,True,JUG,F000068,passenger
23572.63323531889,24993.442179245856,EVTOL_002,idle,True,JUG,,
23584.69958643103,23644.69958643103,EVTOL_001,landing,False,,F000066,passenger
23644.69958643103,23704.69958643103,EVTOL_001,disembarking,False,LYBE,F000066,passenger
23701.63323531889,23761.63323531889,EVTOL_004,departure_finalization,False,JUG,F000068,passenger
23704.69958643103,23836.69958643103,EVTOL_001,disembarking,True,LYBE,F000066,passenger
23761.63323531889,23801.63323531889,EVTOL_004,takeoff,False,,F000068,passenger
23801.63323531889,24119.435547318888,EVTOL_004,cruise,False,,F000068,passenger
23836.69958643103,26413.278001245857,EVTOL_001,idle,True,LYBE,,
24119.435547318888,24179.435547318888,EVTOL_004,landing,False,,F000068,passenger
24179.435547318888,24239.435547318888,EVTOL_004,disembarking,False,LYBE,F000068,passenger
24239.435547318888,24305.435547318888,EVTOL_004,disembarking,True,LYBE,F000068,passenger
24305.435547318888,28605.27786866214,EVTOL_004,idle,True,LYBE,,
24993.442179245856,25053.442179245856,EVTOL_002,departure_finalization,False,JUG,F000069,repositioning
24993.442179245856,25053.442179245856,EVTOL_003,departure_finalization,False,LYBV,F000070,repositioning
25053.442179245856,25093.442179245856,EVTOL_002,takeoff,False,,F000069,repositioning
25053.442179245856,25093.442179245856,EVTOL_003,takeoff,False,,F000070,repositioning
25093.442179245856,25168.408669245855,EVTOL_002,cruise,False,,F000069,repositioning
25093.442179245856,25280.021035245856,EVTOL_003,cruise,False,,F000070,repositioning
25168.408669245855,25228.408669245855,EVTOL_002,landing,False,,F000069,repositioning
25228.408669245855,25288.408669245855,EVTOL_002,idle,False,BW,,
25280.021035245856,25340.021035245856,EVTOL_003,landing,False,,F000070,repositioning
25288.408669245855,25893.442179245856,EVTOL_002,idle,True,BW,,
25340.021035245856,25400.021035245856,EVTOL_003,idle,False,JUG,,
25400.021035245856,25675.239550854796,EVTOL_003,idle,True,JUG,,
25675.239550854796,25870.239550854796,EVTOL_003,boarding,True,JUG,F000071,passenger
25870.239550854796,25930.239550854796,EVTOL_003,departure_finalization,False,JUG,F000071,passenger
25893.442179245856,26088.442179245856,EVTOL_002,boarding,True,BW,F000072,passenger
25930.239550854796,25970.239550854796,EVTOL_003,takeoff,False,,F000071,passenger
25970.239550854796,26288.041862854796,EVTOL_003,cruise,False,,F000071,passenger
26088.442179245856,26148.442179245856,EVTOL_002,departure_finalization,False,BW,F000072,passenger
26148.442179245856,26188.442179245856,EVTOL_002,takeoff,False,,F000072,passenger
26188.442179245856,26413.278001245857,EVTOL_002,cruise,False,,F000072,passenger
26288.041862854796,26348.041862854796,EVTOL_003,landing,False,,F000071,passenger
26348.041862854796,26408.041862854796,EVTOL_003,disembarking,False,LYBE,F000071,passenger
26408.041862854796,26474.041862854796,EVTOL_003,disembarking,True,LYBE,F000071,passenger
26413.278001245857,26473.278001245857,EVTOL_001,departure_finalization,False,LYBE,F000073,repositioning
26413.278001245857,26473.278001245857,EVTOL_002,landing,False,,F000072,passenger
26473.278001245857,26513.278001245857,EVTOL_001,takeoff,False,,F000073,repositioning
26473.278001245857,26533.278001245857,EVTOL_002,disembarking,False,LYBE,F000072,passenger
26474.041862854796,30727.374515152886,EVTOL_003,idle,True,LYBE,,
26513.278001245857,26849.726189245855,EVTOL_001,cruise,False,,F000073,repositioning
26533.278001245857,26599.278001245857,EVTOL_002,disembarking,True,LYBE,F000072,passenger
26599.278001245857,27199.278001245857,EVTOL_002,cleaning,True,LYBE,F000072,passenger
26849.726189245855,26909.726189245855,EVTOL_001,landing,False,,F000073,repositioning
26909.726189245855,26969.726189245855,EVTOL_001,idle,False,LYBV,,
26969.726189245855,27274.713834224855,EVTOL_001,idle,True,LYBV,,
27199.278001245857,27259.278001245857,EVTOL_002,departure_finalization,False,LYBE,F000074,repositioning
27259.278001245857,27299.278001245857,EVTOL_002,takeoff,False,,F000074,repositioning
27274.713834224855,27544.713834224855,EVTOL_001,boarding,True,LYBV,F000075,passenger
27299.278001245857,27524.113823245858,EVTOL_002,cruise,False,,F000074,repositioning
27524.113823245858,27584.113823245858,EVTOL_002,landing,False,,F000074,repositioning
27544.713834224855,27604.713834224855,EVTOL_001,departure_finalization,False,LYBV,F000075,passenger
27584.113823245858,27644.113823245858,EVTOL_002,idle,False,BW,,
27604.713834224855,27644.713834224855,EVTOL_001,takeoff,False,,F000075,passenger
27644.113823245858,27719.626134787482,EVTOL_002,idle,True,BW,,
27644.713834224855,27981.162022224853,EVTOL_001,cruise,False,,F000075,passenger
27719.626134787482,27914.626134787482,EVTOL_002,boarding,True,BW,F000076,passenger
27914.626134787482,27974.626134787482,EVTOL_002,departure_finalization,False,BW,F000076,passenger
27974.626134787482,28014.626134787482,EVTOL_002,takeoff,False,,F000076,passenger
27981.162022224853,28041.162022224853,EVTOL_001,landing,False,,F000075,passenger
28014.626134787482,28239.461956787483,EVTOL_002,cruise,False,,F000076,passenger
28041.162022224853,28101.162022224853,EVTOL_001,disembarking,False,LYBE,F000075,passenger
28101.162022224853,28233.162022224853,EVTOL_001,disembarking,True,LYBE,F000075,passenger
28233.162022224853,28734.3212764861,EVTOL_001,idle,True,LYBE,,
28239.461956787483,28299.461956787483,EVTOL_002,landing,False,,F000076,passenger
28299.461956787483,28359.461956787483,EVTOL_002,disembarking,False,LYBE,F000076,passenger
28359.461956787483,28425.461956787483,EVTOL_002,disembarking,True,LYBE,F000076,passenger
28425.461956787483,29169.18586788682,EVTOL_002,idle,True,LYBE,,
28605.27786866214,32933.0018437256,EVTOL_004,idle,False,LYBE,,
28734.3212764861,28794.3212764861,EVTOL_001,departure_finalization,False,LYBE,F000077,repositioning
28794.3212764861,28834.3212764861,EVTOL_001,takeoff,False,,F000077,repositioning
28834.3212764861,29059.1570984861,EVTOL_001,cruise,False,,F000077,repositioning
29059.1570984861,29119.1570984861,EVTOL_001,landing,False,,F000077,repositioning
29119.1570984861,29179.1570984861,EVTOL_001,idle,False,BW,,
29169.18586788682,29229.18586788682,EVTOL_002,departure_finalization,False,LYBE,F000078,repositioning
29179.1570984861,29634.3212764861,EVTOL_001,idle,True,BW,,
29229.18586788682,29269.18586788682,EVTOL_002,takeoff,False,,F000078,repositioning
29269.18586788682,29605.634055886818,EVTOL_002,cruise,False,,F000078,repositioning
29605.634055886818,29665.634055886818,EVTOL_002,landing,False,,F000078,repositioning
29634.3212764861,29829.3212764861,EVTOL_001,boarding,True,BW,F000079,passenger
29665.634055886818,29725.634055886818,EVTOL_002,idle,False,LYBV,,
29725.634055886818,30069.18586788682,EVTOL_002,idle,True,LYBV,,
29829.3212764861,29889.3212764861,EVTOL_001,departure_finalization,False,BW,F000079,passenger
29889.3212764861,29929.3212764861,EVTOL_001,takeoff,False,,F000079,passenger
29929.3212764861,30154.1570984861,EVTOL_001,cruise,False,,F000079,passenger
30069.18586788682,30264.18586788682,EVTOL_002,boarding,True,LYBV,F000080,passenger
30154.1570984861,30214.1570984861,EVTOL_001,landing,False,,F000079,passenger
30214.1570984861,30274.1570984861,EVTOL_001,disembarking,False,LYBE,F000079,passenger
30264.18586788682,30324.18586788682,EVTOL_002,departure_finalization,False,LYBV,F000080,passenger
30274.1570984861,30340.1570984861,EVTOL_001,disembarking,True,LYBE,F000079,passenger
30324.18586788682,30364.18586788682,EVTOL_002,takeoff,False,,F000080,passenger
30340.1570984861,30429.657255408452,EVTOL_001,idle,True,LYBE,,
30364.18586788682,30700.634055886818,EVTOL_002,cruise,False,,F000080,passenger
30429.657255408452,30489.657255408452,EVTOL_001,departure_finalization,False,LYBE,F000081,repositioning
30489.657255408452,30529.657255408452,EVTOL_001,takeoff,False,,F000081,repositioning
30529.657255408452,30866.10544340845,EVTOL_001,cruise,False,,F000081,repositioning
30700.634055886818,30760.634055886818,EVTOL_002,landing,False,,F000080,passenger
30727.374515152886,31822.94433290555,EVTOL_003,idle,False,LYBE,,
30760.634055886818,30820.634055886818,EVTOL_002,disembarking,False,LYBE,F000080,passenger
30820.634055886818,30886.634055886818,EVTOL_002,disembarking,True,LYBE,F000080,passenger
30866.10544340845,30926.10544340845,EVTOL_001,landing,False,,F000081,repositioning
30886.634055886818,31063.12534593749,EVTOL_002,idle,True,LYBE,,
30926.10544340845,30986.10544340845,EVTOL_001,idle,False,LYBV,,
30986.10544340845,31329.657255408452,EVTOL_001,idle,True,LYBV,,
31063.12534593749,31123.12534593749,EVTOL_002,departure_finalization,False,LYBE,F000082,repositioning
31123.12534593749,31163.12534593749,EVTOL_002,takeoff,False,,F000082,repositioning
31163.12534593749,31490.92555993749,EVTOL_002,cruise,False,,F000082,repositioning
31329.657255408452,31599.657255408452,EVTOL_001,boarding,True,LYBV,F000083,passenger
31490.92555993749,31550.92555993749,EVTOL_002,landing,False,,F000082,repositioning
31550.92555993749,31610.92555993749,EVTOL_002,idle,False,DOR,,
31599.657255408452,31659.657255408452,EVTOL_001,departure_finalization,False,LYBV,F000083,passenger
31610.92555993749,31963.12534593749,EVTOL_002,idle,True,DOR,,
31659.657255408452,31699.657255408452,EVTOL_001,takeoff,False,,F000083,passenger
31699.657255408452,32036.10544340845,EVTOL_001,cruise,False,,F000083,passenger
31822.94433290555,31882.94433290555,EVTOL_003,departure_finalization,False,LYBE,F000084,repositioning
31882.94433290555,31922.94433290555,EVTOL_003,takeoff,False,,F000084,repositioning
31922.94433290555,32147.78015490555,EVTOL_003,cruise,False,,F000084,repositioning
31963.12534593749,32158.12534593749,EVTOL_002,boarding,True,DOR,F000085,passenger
32036.10544340845,32096.10544340845,EVTOL_001,landing,False,,F000083,passenger
32096.10544340845,32156.10544340845,EVTOL_001,disembarking,False,LYBE,F000083,passenger
32147.78015490555,32207.78015490555,EVTOL_003,landing,False,,F000084,repositioning
32156.10544340845,32288.10544340845,EVTOL_001,disembarking,True,LYBE,F000083,passenger
32158.12534593749,32218.12534593749,EVTOL_002,departure_finalization,False,DOR,F000085,passenger
32207.78015490555,32267.78015490555,EVTOL_003,idle,False,BW,,
32218.12534593749,32258.12534593749,EVTOL_002,takeoff,False,,F000085,passenger
32258.12534593749,32585.92555993749,EVTOL_002,cruise,False,,F000085,passenger
32267.78015490555,32722.94433290555,EVTOL_003,idle,True,BW,,
32288.10544340845,32826.81901284181,EVTOL_001,idle,True,LYBE,,
32585.92555993749,32645.92555993749,EVTOL_002,landing,False,,F000085,passenger
32645.92555993749,32705.92555993749,EVTOL_002,disembarking,False,LYBE,F000085,passenger
32705.92555993749,32771.92555993749,EVTOL_002,disembarking,True,LYBE,F000085,passenger
32722.94433290555,32917.94433290555,EVTOL_003,boarding,True,BW,F000086,passenger
32771.92555993749,32853.8223478915,EVTOL_002,idle,True,LYBE,,
32826.81901284181,33096.81901284181,EVTOL_001,boarding,True,LYBE,F000087,passenger
32853.8223478915,33123.8223478915,EVTOL_002,boarding,True,LYBE,F000088,passenger
32917.94433290555,32977.94433290555,EVTOL_003,departure_finalization,False,BW,F000086,passenger
32933.0018437256,33128.0018437256,EVTOL_004,boarding,False,LYBE,F000089,passenger
32977.94433290555,33017.94433290555,EVTOL_003,takeoff,False,,F000086,passenger
33017.94433290555,33242.78015490555,EVTOL_003,cruise,False,,F000086,passenger
33096.81901284181,33156.81901284181,EVTOL_001,departure_finalization,False,LYBE,F000087,passenger
33123.8223478915,33136.81901284181,EVTOL_002,waiting_for_departure,True,LYBE,F000088,passenger
33128.0018437256,33242.78015490555,EVTOL_004,waiting_for_departure,False,LYBE,F000089,passenger
33136.81901284181,33196.81901284181,EVTOL_002,departure_finalization,False,LYBE,F000088,passenger
33156.81901284181,33196.81901284181,EVTOL_001,takeoff,False,,F000087,passenger
33196.81901284181,33421.65483484181,EVTOL_001,cruise,False,,F000087,passenger
33196.81901284181,33236.81901284181,EVTOL_002,takeoff,False,,F000088,passenger
33236.81901284181,33564.61922684181,EVTOL_002,cruise,False,,F000088,passenger
33242.78015490555,33302.78015490555,EVTOL_003,landing,False,,F000086,passenger
33242.78015490555,33302.78015490555,EVTOL_004,departure_finalization,False,LYBE,F000089,passenger
33302.78015490555,33362.78015490555,EVTOL_003,disembarking,False,LYBE,F000086,passenger
33302.78015490555,33342.78015490555,EVTOL_004,takeoff,False,,F000089,passenger
33342.78015490555,33679.22834290555,EVTOL_004,cruise,False,,F000089,passenger
33362.78015490555,33428.78015490555,EVTOL_003,disembarking,True,LYBE,F000086,passenger
33421.65483484181,33481.65483484181,EVTOL_001,landing,False,,F000087,passenger
33428.78015490555,34028.78015490555,EVTOL_003,cleaning,True,LYBE,F000086,passenger
33481.65483484181,33541.65483484181,EVTOL_001,disembarking,False,BW,F000087,passenger
33541.65483484181,33673.65483484181,EVTOL_001,disembarking,True,BW,F000087,passenger
33564.61922684181,33624.61922684181,EVTOL_002,landing,False,,F000088,passenger
33624.61922684181,33684.61922684181,EVTOL_002,disembarking,False,DOR,F000088,passenger
33673.65483484181,33674.27742442932,EVTOL_001,idle,True,BW,,
33674.27742442932,33944.27742442932,EVTOL_001,boarding,True,BW,F000090,passenger
33679.22834290555,33739.22834290555,EVTOL_004,landing,False,,F000089,passenger
33684.61922684181,33816.61922684181,EVTOL_002,disembarking,True,DOR,F000088,passenger
33739.22834290555,33799.22834290555,EVTOL_004,disembarking,False,LYBV,F000089,passenger
33799.22834290555,33865.22834290555,EVTOL_004,disembarking,True,LYBV,F000089,passenger
33816.61922684181,34011.61922684181,EVTOL_002,boarding,True,DOR,F000091,passenger
33865.22834290555,34060.22834290555,EVTOL_004,boarding,True,LYBV,F000092,passenger
33944.27742442932,34004.27742442932,EVTOL_001,departure_finalization,False,BW,F000090,passenger
34004.27742442932,34044.27742442932,EVTOL_001,takeoff,False,,F000090,passenger
34011.61922684181,34133.93869111634,EVTOL_002,waiting_for_departure,True,DOR,F000091,passenger
34028.78015490555,34373.78015490555,EVTOL_003,boarding,True,LYBE,F000093,passenger
34044.27742442932,34269.11324642932,EVTOL_001,cruise,False,,F000090,passenger
34060.22834290555,34120.22834290555,EVTOL_004,departure_finalization,False,LYBV,F000092,passenger
34120.22834290555,34160.22834290555,EVTOL_004,takeoff,False,,F000092,passenger
34133.93869111634,34193.93869111634,EVTOL_002,departure_finalization,False,DOR,F000091,passenger
34160.22834290555,34496.676530905555,EVTOL_004,cruise,False,,F000092,passenger
34193.93869111634,34233.93869111634,EVTOL_002,takeoff,False,,F000091,passenger
34233.93869111634,34561.73890511634,EVTOL_002,cruise,False,,F000091,passenger
34269.11324642932,34329.11324642932,EVTOL_001,landing,False,,F000090,passenger
34329.11324642932,34389.11324642932,EVTOL_001,disembarking,False,LYBE,F000090,passenger
34373.78015490555,34433.78015490555,EVTOL_003,departure_finalization,False,LYBE,F000093,passenger
34389.11324642932,34521.11324642932,EVTOL_001,disembarking,True,LYBE,F000090,passenger
34433.78015490555,34473.78015490555,EVTOL_003,takeoff,False,,F000093,passenger
34473.78015490555,34698.61597690555,EVTOL_003,cruise,False,,F000093,passenger
34496.676530905555,34556.676530905555,EVTOL_004,landing,False,,F000092,passenger
34521.11324642932,35121.11324642932,EVTOL_001,cleaning,True,LYBE,F000090,passenger
34556.676530905555,34616.676530905555,EVTOL_004,disembarking,False,LYBE,F000092,passenger
34561.73890511634,34621.73890511634,EVTOL_002,landing,False,,F000091,passenger
34616.676530905555,34682.676530905555,EVTOL_004,disembarking,True,LYBE,F000092,passenger
