snapshot_id,time_s,group_id,passenger_ids,origin,destination,aircraft_id,available_at_s,available_location,forecast_energy_kwh,status,reason,boarding_start_s,takeoff_s,repositioning,energy_ready_s,resource_constraints,constraint_vertiport,selected
445,18351.206934292426,G:JUG:LYBE:SYN2-234-D:P0002,SYN2-234-D:P0002,JUG,LYBE,EVTOL_003,18425.362522849682,LYBE,38.61508325222223,excluded,pinned_aircraft_policy,,,False,,,,False
445,18351.206934292426,G:JUG:LYBE:SYN2-234-D:P0002,SYN2-234-D:P0002,JUG,LYBE,EVTOL_004,18351.206934292426,LYBE,117.67613996183874,excluded,pinned_aircraft_policy,,,False,,,,False
446,18359.362522849682,G:JUG:LYBE:SYN2-234-D:P0002,SYN2-234-D:P0002,JUG,LYBE,EVTOL_001,18457.005633671182,JUG,33.66508325222228,feasible,,18520.824249839374,19065.683400634145,False,19005.683400634145,,,True
446,18359.362522849682,G:JUG:LYBE:SYN2-234-D:P0002,SYN2-234-D:P0002,JUG,LYBE,EVTOL_002,18359.362522849682,LYBE,111.62131651164788,excluded,pinned_aircraft_policy,,,False,,,,False
446,18359.362522849682,G:JUG:LYBE:SYN2-234-D:P0002,SYN2-234-D:P0002,JUG,LYBE,EVTOL_003,18425.362522849682,LYBE,38.61508325222223,excluded,pinned_aircraft_policy,,,False,,,,False
446,18359.362522849682,G:JUG:LYBE:SYN2-234-D:P0002,SYN2-234-D:P0002,JUG,LYBE,EVTOL_004,18359.362522849682,LYBE,117.77953376596318,excluded,pinned_aircraft_policy,,,False,,,,False
447,18397.005633671182,G:JUG:LYBE:SYN2-234-D:P0002,SYN2-234-D:P0002,JUG,LYBE,EVTOL_001,18457.005633671182,JUG,33.66508325222228,feasible,,18520.824249839374,19065.683400634145,False,19005.683400634145,,,True
447,18397.005633671182,G:JUG:LYBE:SYN2-234-D:P0002,SYN2-234-D:P0002,JUG,LYBE,EVTOL_002,18397.005633671182,LYBE,112.23428771861762,excluded,pinned_aircraft_policy,,,False,,,,False
447,18397.005633671182,G:JUG:LYBE:SYN2-234-D:P0002,SYN2-234-D:P0002,JUG,LYBE,EVTOL_003,18425.362522849682,LYBE,38.61508325222223,excluded,pinned_aircraft_policy,,,False,,,,False
447,18397.005633671182,G:JUG:LYBE:SYN2-234-D:P0002,SYN2-234-D:P0002,JUG,LYBE,EVTOL_004,18397.005633671182,LYBE,118.2535668629591,excluded,pinned_aircraft_policy,,,False,,,,False
448,18425.362522849682,G:JUG:LYBE:SYN2-234-D:P0002,SYN2-234-D:P0002,JUG,LYBE,EVTOL_001,18457.005633671182,JUG,33.66508325222228,feasible,,18520.824249839374,19065.683400634145,False,19005.683400634145,,,True
448,18425.362522849682,G:JUG:LYBE:SYN2-234-D:P0002,SYN2-234-D:P0002,JUG,LYBE,EVTOL_002,18425.362522849682,LYBE,112.6746711876047,excluded,pinned_aircraft_policy,,,False,,,,False
448,18425.362522849682,G:JUG:LYBE:SYN2-234-D:P0002,SYN2-234-D:P0002,JUG,LYBE,EVTOL_003,18425.362522849682,LYBE,38.61508325222209,excluded,pinned_aircraft_policy,,,False,,,,False
448,18425.362522849682,G:JUG:LYBE:SYN2-234-D:P0002,SYN2-234-D:P0002,JUG,LYBE,EVTOL_004,18425.362522849682,LYBE,118.60721833787048,excluded,pinned_aircraft_policy,,,False,,,,False
449,18457.005633671182,G:JUG:LYBE:SYN2-234-D:P0002,SYN2-234-D:P0002,JUG,LYBE,EVTOL_001,18457.005633671182,JUG,33.66508325222229,feasible,,18520.824249839374,19065.683400634145,False,19005.683400634145,,,True
449,18457.005633671182,G:JUG:LYBE:SYN2-234-D:P0002,SYN2-234-D:P0002,JUG,LYBE,EVTOL_002,18457.005633671182,LYBE,113.14539768119407,excluded,pinned_aircraft_policy,,,False,,,,False
449,18457.005633671182,G:JUG:LYBE:SYN2-234-D:P0002,SYN2-234-D:P0002,JUG,LYBE,EVTOL_003,18457.005633671182,LYBE,40.9883165638346,excluded,pinned_aircraft_policy,,,False,,,,False
449,18457.005633671182,G:JUG:LYBE:SYN2-234-D:P0002,SYN2-234-D:P0002,JUG,LYBE,EVTOL_004,18457.005633671182,LYBE,118.9983953744981,excluded,pinned_aircraft_policy,,,False,,,,False
450,18517.005633671182,G:JUG:LYBE:SYN2-234-D:P0002,SYN2-234-D:P0002,JUG,LYBE,EVTOL_001,18517.005633671182,JUG,33.66508325222229,feasible,,18520.824249839374,19065.683400634145,False,19005.683400634145,,,True
450,18517.005633671182,G:JUG:LYBE:SYN2-234-D:P0002,SYN2-234-D:P0002,JUG,LYBE,EVTOL_002,18517.005633671182,LYBE,113.9874862635223,excluded,pinned_aircraft_policy,,,False,,,,False
450,18517.005633671182,G:JUG:LYBE:SYN2-234-D:P0002,SYN2-234-D:P0002,JUG,LYBE,EVTOL_003,18517.005633671182,LYBE,45.4883165638346,excluded,pinned_aircraft_policy,,,False,,,,False
450,18517.005633671182,G:JUG:LYBE:SYN2-234-D:P0002,SYN2-234-D:P0002,JUG,LYBE,EVTOL_004,18517.005633671182,LYBE,119.73022546647015,excluded,pinned_aircraft_policy,,,False,,,,False
451,18520.824249839374,G:JUG:LYBE:SYN2-234-D:P0002,SYN2-234-D:P0002,JUG,LYBE,EVTOL_001,18520.824249839374,JUG,33.95147946483665,feasible,,18520.824249839374,19065.683400634145,False,19005.683400634145,,,True
451,18520.824249839374,G:JUG:LYBE:SYN2-234-D:P0002,SYN2-234-D:P0002,JUG,LYBE,EVTOL_002,18520.824249839374,LYBE,114.04005896728307,excluded,pinned_aircraft_policy,,,False,,,,False
451,18520.824249839374,G:JUG:LYBE:SYN2-234-D:P0002,SYN2-234-D:P0002,JUG,LYBE,EVTOL_003,18520.824249839374,LYBE,45.774712776448965,excluded,pinned_aircraft_policy,,,False,,,,False
451,18520.824249839374,G:JUG:LYBE:SYN2-234-D:P0002,SYN2-234-D:P0002,JUG,LYBE,EVTOL_004,18520.824249839374,LYBE,119.77636711518055,excluded,pinned_aircraft_policy,,,False,,,,False
452,20277.80321043103,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001,LYBE,LYBV,EVTOL_001,20277.80321043103,LYBE,86.04288189059831,feasible,,21177.80321043103,21432.80321043103,False,20277.80321043103,,,True
452,20277.80321043103,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001,LYBE,LYBV,EVTOL_002,20277.80321043103,LYBE,132.9298532315084,feasible,,21177.80321043103,21432.80321043103,False,20277.80321043103,,,False
452,20277.80321043103,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001,LYBE,LYBV,EVTOL_003,20277.80321043103,LYBE,116.88422888310467,feasible,,21177.80321043103,21432.80321043103,False,20277.80321043103,,,False
452,20277.80321043103,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001,LYBE,LYBV,EVTOL_004,20277.80321043103,LYBE,136.35543170196559,feasible,,21177.80321043103,21432.80321043103,False,20277.80321043103,,,False
453,20554.437456960703,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001,LYBE,LYBV,EVTOL_001,20554.437456960703,LYBE,98.24083278598356,feasible,,21177.80321043103,21432.80321043103,False,20554.437456960703,,,True
453,20554.437456960703,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001,LYBE,LYBV,EVTOL_002,20554.437456960703,LYBE,135.1131426341394,feasible,,21177.80321043103,21432.80321043103,False,20554.437456960703,,,False
453,20554.437456960703,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001,LYBE,LYBV,EVTOL_003,20554.437456960703,LYBE,120.31851428591439,feasible,,21177.80321043103,21432.80321043103,False,20554.437456960703,,,False
453,20554.437456960703,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001,LYBE,LYBV,EVTOL_004,20554.437456960703,LYBE,138.27164611444408,feasible,,21177.80321043103,21432.80321043103,False,20554.437456960703,,,False
453,20554.437456960703,G:LYBE:BW:SYN2-010-A:P0001,SYN2-010-A:P0001,LYBE,BW,EVTOL_002,20554.437456960703,LYBE,135.1131426341394,feasible,,21454.437456960703,21709.437456960703,False,20554.437456960703,,,True
453,20554.437456960703,G:LYBE:BW:SYN2-010-A:P0001,SYN2-010-A:P0001,LYBE,BW,EVTOL_003,20554.437456960703,LYBE,120.31851428591439,feasible,,21454.437456960703,21709.437456960703,False,20554.437456960703,,,False
453,20554.437456960703,G:LYBE:BW:SYN2-010-A:P0001,SYN2-010-A:P0001,LYBE,BW,EVTOL_004,20554.437456960703,LYBE,138.27164611444408,feasible,,21454.437456960703,21709.437456960703,False,20554.437456960703,,,False
454,20562.003095445805,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001,LYBE,LYBV,EVTOL_001,20562.003095445805,LYBE,98.51113710126754,feasible,,21177.80321043103,21432.80321043103,False,20562.003095445805,,,True
454,20562.003095445805,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001,LYBE,LYBV,EVTOL_002,20562.003095445805,LYBE,135.17039895983737,feasible,,21177.80321043103,21432.80321043103,False,20562.003095445805,,,False
454,20562.003095445805,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001,LYBE,LYBV,EVTOL_003,20562.003095445805,LYBE,120.40857773024119,feasible,,21177.80321043103,21432.80321043103,False,20562.003095445805,,,False
454,20562.003095445805,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001,LYBE,LYBV,EVTOL_004,20562.003095445805,LYBE,138.32189845221288,feasible,,21177.80321043103,21432.80321043103,False,20562.003095445805,,,False
454,20562.003095445805,G:LYBE:BW:SYN2-010-A:P0001,SYN2-010-A:P0001,LYBE,BW,EVTOL_002,20562.003095445805,LYBE,135.17039895983737,feasible,,21454.437456960703,21709.437456960703,False,20562.003095445805,,,True
454,20562.003095445805,G:LYBE:BW:SYN2-010-A:P0001,SYN2-010-A:P0001,LYBE,BW,EVTOL_003,20562.003095445805,LYBE,120.40857773024119,feasible,,21454.437456960703,21709.437456960703,False,20562.003095445805,,,False
454,20562.003095445805,G:LYBE:BW:SYN2-010-A:P0001,SYN2-010-A:P0001,LYBE,BW,EVTOL_004,20562.003095445805,LYBE,138.32189845221288,feasible,,21454.437456960703,21709.437456960703,False,20562.003095445805,,,False
454,20562.003095445805,G:LYBE:EXPO:SYN2-015-A:P0001,SYN2-015-A:P0001,LYBE,EXPO,EVTOL_003,20562.003095445805,LYBE,120.40857773024119,feasible,,21462.003095445805,21717.003095445805,False,20562.003095445805,,,True
454,20562.003095445805,G:LYBE:EXPO:SYN2-015-A:P0001,SYN2-015-A:P0001,LYBE,EXPO,EVTOL_004,20562.003095445805,LYBE,138.32189845221288,feasible,,21462.003095445805,21717.003095445805,False,20562.003095445805,,,False
455,20650.408268370757,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001,LYBE,LYBV,EVTOL_001,20650.408268370757,LYBE,101.4615212106468,feasible,,21177.80321043103,21432.80321043103,False,20650.408268370757,,,True
455,20650.408268370757,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001,LYBE,LYBV,EVTOL_002,20650.408268370757,LYBE,135.8301083883047,feasible,,21177.80321043103,21432.80321043103,False,20650.408268370757,,,False
455,20650.408268370757,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001,LYBE,LYBV,EVTOL_003,20650.408268370757,LYBE,121.44629195060566,feasible,,21177.80321043103,21432.80321043103,False,20650.408268370757,,,False
455,20650.408268370757,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001,LYBE,LYBV,EVTOL_004,20650.408268370757,LYBE,138.90090768175142,feasible,,21177.80321043103,21432.80321043103,False,20650.408268370757,,,False
455,20650.408268370757,G:LYBE:BW:SYN2-010-A:P0001,SYN2-010-A:P0001,LYBE,BW,EVTOL_002,20650.408268370757,LYBE,135.8301083883047,feasible,,21454.437456960703,21709.437456960703,False,20650.408268370757,,,True
455,20650.408268370757,G:LYBE:BW:SYN2-010-A:P0001,SYN2-010-A:P0001,LYBE,BW,EVTOL_003,20650.408268370757,LYBE,121.44629195060566,feasible,,21454.437456960703,21709.437456960703,False,20650.408268370757,,,False
455,20650.408268370757,G:LYBE:BW:SYN2-010-A:P0001,SYN2-010-A:P0001,LYBE,BW,EVTOL_004,20650.408268370757,LYBE,138.90090768175142,feasible,,21454.437456960703,21709.437456960703,False,20650.408268370757,,,False
455,20650.408268370757,G:LYBE:EXPO:SYN2-015-A:P0001,SYN2-015-A:P0001,LYBE,EXPO,EVTOL_003,20650.408268370757,LYBE,121.44629195060566,feasible,,21462.003095445805,21717.003095445805,False,20650.408268370757,,,True
455,20650.408268370757,G:LYBE:EXPO:SYN2-015-A:P0001,SYN2-015-A:P0001,LYBE,EXPO,EVTOL_004,20650.408268370757,LYBE,138.90090768175142,feasible,,21462.003095445805,21717.003095445805,False,20650.408268370757,,,False
455,20650.408268370757,G:LYBE:DOR:SYN2-017-A:P0002,SYN2-017-A:P0002,LYBE,DOR,EVTOL_004,20650.408268370757,LYBE,138.90090768175142,feasible,,21550.408268370757,21805.408268370757,False,20650.408268370757,,,True
456,20665.689133786494,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001,LYBE,LYBV,EVTOL_001,20665.689133786494,LYBE,101.93463741112802,feasible,,21177.80321043103,21432.80321043103,False,20665.689133786494,,,True
456,20665.689133786494,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001,LYBE,LYBV,EVTOL_002,20665.689133786494,LYBE,135.9424148117134,feasible,,21177.80321043103,21432.80321043103,False,20665.689133786494,,,False
456,20665.689133786494,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001,LYBE,LYBV,EVTOL_003,20665.689133786494,LYBE,121.62294847176565,feasible,,21177.80321043103,21432.80321043103,False,20665.689133786494,,,False
456,20665.689133786494,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001,LYBE,LYBV,EVTOL_004,20665.689133786494,LYBE,138.99947601029749,feasible,,21177.80321043103,21432.80321043103,False,20665.689133786494,,,False
456,20665.689133786494,G:LYBE:BW:SYN2-010-A:P0001,SYN2-010-A:P0001,LYBE,BW,EVTOL_002,20665.689133786494,LYBE,135.9424148117134,feasible,,21454.437456960703,21709.437456960703,False,20665.689133786494,,,True
456,20665.689133786494,G:LYBE:BW:SYN2-010-A:P0001,SYN2-010-A:P0001,LYBE,BW,EVTOL_003,20665.689133786494,LYBE,121.62294847176565,feasible,,21454.437456960703,21709.437456960703,False,20665.689133786494,,,False
456,20665.689133786494,G:LYBE:BW:SYN2-010-A:P0001,SYN2-010-A:P0001,LYBE,BW,EVTOL_004,20665.689133786494,LYBE,138.99947601029749,feasible,,21454.437456960703,21709.437456960703,False,20665.689133786494,,,False
456,20665.689133786494,G:LYBE:EXPO:SYN2-015-A:P0001,SYN2-015-A:P0001,LYBE,EXPO,EVTOL_003,20665.689133786494,LYBE,121.62294847176565,feasible,,21462.003095445805,21717.003095445805,False,20665.689133786494,,,True
456,20665.689133786494,G:LYBE:EXPO:SYN2-015-A:P0001,SYN2-015-A:P0001,LYBE,EXPO,EVTOL_004,20665.689133786494,LYBE,138.99947601029749,feasible,,21462.003095445805,21717.003095445805,False,20665.689133786494,,,False
456,20665.689133786494,G:LYBE:DOR:SYN2-017-A:P0002,SYN2-017-A:P0002,LYBE,DOR,EVTOL_004,20665.689133786494,LYBE,138.99947601029749,feasible,,21550.408268370757,21805.408268370757,False,20665.689133786494,,,True
456,20665.689133786494,G:BW:LYBE:SYN2-236-D:P0001,SYN2-236-D:P0001,BW,LYBE,EVTOL_001,,LYBE,,excluded,priority_other_group,,,False,,,,False
456,20665.689133786494,G:BW:LYBE:SYN2-236-D:P0001,SYN2-236-D:P0001,BW,LYBE,EVTOL_002,,LYBE,,excluded,priority_other_group,,,False,,,,False
456,20665.689133786494,G:BW:LYBE:SYN2-236-D:P0001,SYN2-236-D:P0001,BW,LYBE,EVTOL_003,,LYBE,,excluded,priority_other_group,,,False,,,,False
456,20665.689133786494,G:BW:LYBE:SYN2-236-D:P0001,SYN2-236-D:P0001,BW,LYBE,EVTOL_004,,LYBE,,excluded,priority_other_group,,,False,,,,False
457,20666.09528792066,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001,LYBE,LYBV,EVTOL_001,20666.09528792066,LYBE,101.94707154314365,feasible,,21177.80321043103,21432.80321043103,False,20666.09528792066,,,True
457,20666.09528792066,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001,LYBE,LYBV,EVTOL_002,20666.09528792066,LYBE,135.94539296900996,feasible,,21177.80321043103,21432.80321043103,False,20666.09528792066,,,False
457,20666.09528792066,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001,LYBE,LYBV,EVTOL_003,20666.09528792066,LYBE,121.6276330738704,feasible,,21177.80321043103,21432.80321043103,False,20666.09528792066,,,False
457,20666.09528792066,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001,LYBE,LYBV,EVTOL_004,20666.09528792066,LYBE,139.002089858891,feasible,,21177.80321043103,21432.80321043103,False,20666.09528792066,,,False
457,20666.09528792066,G:LYBE:BW:SYN2-010-A:P0001,SYN2-010-A:P0001,LYBE,BW,EVTOL_002,20666.09528792066,LYBE,135.94539296900996,feasible,,21454.437456960703,21709.437456960703,False,20666.09528792066,,,True
457,20666.09528792066,G:LYBE:BW:SYN2-010-A:P0001,SYN2-010-A:P0001,LYBE,BW,EVTOL_003,20666.09528792066,LYBE,121.6276330738704,feasible,,21454.437456960703,21709.437456960703,False,20666.09528792066,,,False
457,20666.09528792066,G:LYBE:BW:SYN2-010-A:P0001,SYN2-010-A:P0001,LYBE,BW,EVTOL_004,20666.09528792066,LYBE,139.002089858891,feasible,,21454.437456960703,21709.437456960703,False,20666.09528792066,,,False
457,20666.09528792066,G:LYBE:EXPO:SYN2-015-A:P0001,SYN2-015-A:P0001,LYBE,EXPO,EVTOL_003,20666.09528792066,LYBE,121.6276330738704,feasible,,21462.003095445805,21717.003095445805,False,20666.09528792066,,,True
457,20666.09528792066,G:LYBE:EXPO:SYN2-015-A:P0001,SYN2-015-A:P0001,LYBE,EXPO,EVTOL_004,20666.09528792066,LYBE,139.002089858891,feasible,,21462.003095445805,21717.003095445805,False,20666.09528792066,,,False
457,20666.09528792066,G:LYBE:DOR:SYN2-017-A:P0002,SYN2-017-A:P0002|SYN2-009-A:P0002,LYBE,DOR,EVTOL_004,20666.09528792066,LYBE,139.002089858891,feasible,,21550.408268370757,21880.408268370757,False,20666.09528792066,,,True
457,20666.09528792066,G:BW:LYBE:SYN2-236-D:P0001,SYN2-236-D:P0001,BW,LYBE,EVTOL_001,,LYBE,,excluded,priority_other_group,,,False,,,,False
457,20666.09528792066,G:BW:LYBE:SYN2-236-D:P0001,SYN2-236-D:P0001,BW,LYBE,EVTOL_002,,LYBE,,excluded,priority_other_group,,,False,,,,False
457,20666.09528792066,G:BW:LYBE:SYN2-236-D:P0001,SYN2-236-D:P0001,BW,LYBE,EVTOL_003,,LYBE,,excluded,priority_other_group,,,False,,,,False
457,20666.09528792066,G:BW:LYBE:SYN2-236-D:P0001,SYN2-236-D:P0001,BW,LYBE,EVTOL_004,,LYBE,,excluded,priority_other_group,,,False,,,,False
458,21167.031161257095,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001,LYBE,LYBV,EVTOL_001,21167.031161257095,LYBE,112.88262798373748,feasible,,21177.80321043103,21432.80321043103,False,21167.031161257095,,,True
458,21167.031161257095,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001,LYBE,LYBV,EVTOL_002,21167.031161257095,LYBE,139.36114091375967,feasible,,21177.80321043103,21432.80321043103,False,21167.031161257095,,,False
458,21167.031161257095,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001,LYBE,LYBV,EVTOL_003,21167.031161257095,LYBE,127.0005594904028,feasible,,21177.80321043103,21432.80321043103,False,21167.031161257095,,,False
458,21167.031161257095,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001,LYBE,LYBV,EVTOL_004,21167.031161257095,LYBE,142.0,feasible,,21177.80321043103,21432.80321043103,False,21167.031161257095,,,False
458,21167.031161257095,G:LYBE:BW:SYN2-010-A:P0001,SYN2-010-A:P0001,LYBE,BW,EVTOL_002,21167.031161257095,LYBE,139.36114091375967,feasible,,21454.437456960703,21709.437456960703,False,21167.031161257095,,,True
458,21167.031161257095,G:LYBE:BW:SYN2-010-A:P0001,SYN2-010-A:P0001,LYBE,BW,EVTOL_003,21167.031161257095,LYBE,127.0005594904028,feasible,,21454.437456960703,21709.437456960703,False,21167.031161257095,,,False
458,21167.031161257095,G:LYBE:BW:SYN2-010-A:P0001,SYN2-010-A:P0001,LYBE,BW,EVTOL_004,21167.031161257095,LYBE,142.0,feasible,,21454.437456960703,21709.437456960703,False,21167.031161257095,,,False
458,21167.031161257095,G:LYBE:EXPO:SYN2-015-A:P0001,SYN2-015-A:P0001,LYBE,EXPO,EVTOL_003,21167.031161257095,LYBE,127.0005594904028,feasible,,21462.003095445805,21717.003095445805,False,21167.031161257095,,,True
458,21167.031161257095,G:LYBE:EXPO:SYN2-015-A:P0001,SYN2-015-A:P0001,LYBE,EXPO,EVTOL_004,21167.031161257095,LYBE,142.0,feasible,,21462.003095445805,21717.003095445805,False,21167.031161257095,,,False
458,21167.031161257095,G:LYBE:DOR:SYN2-017-A:P0002,SYN2-017-A:P0002|SYN2-009-A:P0002,LYBE,DOR,EVTOL_004,21167.031161257095,LYBE,142.0,feasible,,21550.408268370757,21880.408268370757,False,21167.031161257095,,,True
458,21167.031161257095,G:BW:LYBE:SYN2-236-D:P0001,SYN2-236-D:P0001,BW,LYBE,EVTOL_001,,LYBE,,excluded,priority_other_group,,,False,,,,False
458,21167.031161257095,G:BW:LYBE:SYN2-236-D:P0001,SYN2-236-D:P0001,BW,LYBE,EVTOL_002,,LYBE,,excluded,priority_other_group,,,False,,,,False
458,21167.031161257095,G:BW:LYBE:SYN2-236-D:P0001,SYN2-236-D:P0001,BW,LYBE,EVTOL_003,,LYBE,,excluded,priority_other_group,,,False,,,,False
458,21167.031161257095,G:BW:LYBE:SYN2-236-D:P0001,SYN2-236-D:P0001,BW,LYBE,EVTOL_004,,LYBE,,excluded,priority_other_group,,,False,,,,False
459,21175.664614224595,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001|SYN2-014-A:P0001,LYBE,LYBV,EVTOL_001,21175.664614224595,LYBE,113.01062741573014,feasible,,21177.80321043103,21507.80321043103,False,21175.664614224595,,,True
459,21175.664614224595,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001|SYN2-014-A:P0001,LYBE,LYBV,EVTOL_002,21175.664614224595,LYBE,139.41572037519683,feasible,,21177.80321043103,21507.80321043103,False,21175.664614224595,,,False
459,21175.664614224595,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001|SYN2-014-A:P0001,LYBE,LYBV,EVTOL_003,21175.664614224595,LYBE,127.08641226259184,feasible,,21177.80321043103,21507.80321043103,False,21175.664614224595,,,False
459,21175.664614224595,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001|SYN2-014-A:P0001,LYBE,LYBV,EVTOL_004,21175.664614224595,LYBE,142.0,feasible,,21177.80321043103,21507.80321043103,False,21175.664614224595,,,False
459,21175.664614224595,G:LYBE:BW:SYN2-010-A:P0001,SYN2-010-A:P0001,LYBE,BW,EVTOL_002,21175.664614224595,LYBE,139.41572037519683,feasible,,21454.437456960703,21709.437456960703,False,21175.664614224595,,,True
459,21175.664614224595,G:LYBE:BW:SYN2-010-A:P0001,SYN2-010-A:P0001,LYBE,BW,EVTOL_003,21175.664614224595,LYBE,127.08641226259184,feasible,,21454.437456960703,21709.437456960703,False,21175.664614224595,,,False
459,21175.664614224595,G:LYBE:BW:SYN2-010-A:P0001,SYN2-010-A:P0001,LYBE,BW,EVTOL_004,21175.664614224595,LYBE,142.0,feasible,,21454.437456960703,21709.437456960703,False,21175.664614224595,,,False
459,21175.664614224595,G:LYBE:EXPO:SYN2-015-A:P0001,SYN2-015-A:P0001,LYBE,EXPO,EVTOL_003,21175.664614224595,LYBE,127.08641226259184,feasible,,21462.003095445805,21717.003095445805,False,21175.664614224595,,,True
459,21175.664614224595,G:LYBE:EXPO:SYN2-015-A:P0001,SYN2-015-A:P0001,LYBE,EXPO,EVTOL_004,21175.664614224595,LYBE,142.0,feasible,,21462.003095445805,21717.003095445805,False,21175.664614224595,,,False
459,21175.664614224595,G:LYBE:DOR:SYN2-017-A:P0002,SYN2-017-A:P0002|SYN2-009-A:P0002,LYBE,DOR,EVTOL_004,21175.664614224595,LYBE,142.0,feasible,,21550.408268370757,21880.408268370757,False,21175.664614224595,,,True
459,21175.664614224595,G:BW:LYBE:SYN2-236-D:P0001,SYN2-236-D:P0001,BW,LYBE,EVTOL_001,,LYBE,,excluded,priority_other_group,,,False,,,,False
459,21175.664614224595,G:BW:LYBE:SYN2-236-D:P0001,SYN2-236-D:P0001,BW,LYBE,EVTOL_002,,LYBE,,excluded,priority_other_group,,,False,,,,False
459,21175.664614224595,G:BW:LYBE:SYN2-236-D:P0001,SYN2-236-D:P0001,BW,LYBE,EVTOL_003,,LYBE,,excluded,priority_other_group,,,False,,,,False
459,21175.664614224595,G:BW:LYBE:SYN2-236-D:P0001,SYN2-236-D:P0001,BW,LYBE,EVTOL_004,,LYBE,,excluded,priority_other_group,,,False,,,,False
460,21177.80321043103,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001|SYN2-014-A:P0001,LYBE,LYBV,EVTOL_001,21177.80321043103,LYBE,113.04208998288807,feasible,,21177.80321043103,21507.80321043103,False,21177.80321043103,,,True
460,21177.80321043103,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001|SYN2-014-A:P0001,LYBE,LYBV,EVTOL_002,21177.80321043103,LYBE,139.42921892272116,feasible,,21177.80321043103,21507.80321043103,False,21177.80321043103,,,False
460,21177.80321043103,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001|SYN2-014-A:P0001,LYBE,LYBV,EVTOL_003,21177.80321043103,LYBE,127.10764529961664,feasible,,21177.80321043103,21507.80321043103,False,21177.80321043103,,,False
460,21177.80321043103,G:LYBE:LYBV:SYN2-009-A:P0001,SYN2-009-A:P0001|SYN2-014-A:P0001,LYBE,LYBV,EVTOL_004,21177.80321043103,LYBE,142.0,feasible,,21177.80321043103,21507.80321043103,False,21177.80321043103,,,False
460,21177.80321043103,G:LYBE:BW:SYN2-010-A:P0001,SYN2-010-A:P0001,LYBE,BW,EVTOL_002,21177.80321043103,LYBE,139.42921892272116,feasible,,21454.437456960703,21709.437456960703,False,21177.80321043103,,,True
460,21177.80321043103,G:LYBE:BW:SYN2-010-A:P0001,SYN2-010-A:P0001,LYBE,BW,EVTOL_003,21177.80321043103,LYBE,127.10764529961664,feasible,,21454.437456960703,21709.437456960703,False,21177.80321043103,,,False
460,21177.80321043103,G:LYBE:BW:SYN2-010-A:P0001,SYN2-010-A:P0001,LYBE,BW,EVTOL_004,21177.80321043103,LYBE,142.0,feasible,,21454.437456960703,21709.437456960703,False,21177.80321043103,,,False
460,21177.80321043103,G:LYBE:EXPO:SYN2-015-A:P0001,SYN2-015-A:P0001,LYBE,EXPO,EVTOL_003,21177.80321043103,LYBE,127.10764529961664,feasible,,21462.003095445805,21717.003095445805,False,21177.80321043103,,,True
