id,airline_flight_id,origin,destination,request_time_s,latest_desired_takeoff_s,latest_terminal_arrival_s,terminal_access_duration_s,status,group_id,flight_id,boarding_start_s,takeoff_start_s,landing_end_s,disembarking_end_s,terminal_arrival_s,journey_end_s,boarding_end_s,waiting_time_min,within_wait_limit,wait_exceedance_min,request_to_takeoff_min,extra_after_boarding_min,journey_duration_min,terminal_target_lateness_min,wait_constraints,request_time_local,boarding_start_local,boarding_end_local,takeoff_start_local,landing_end_local,journey_end_local,terminal_arrival_local
SYN2-254-D:P0002,SYN2-254-D,LYBV,LYBE,34835.488713797036,36215.488713797036,37581.02130293504,605.0844011380027,completed,G:LYBV:LYBE:SYN2-254-D:P0002,F000097,35735.488713797036,35990.488713797036,36426.93690179704,36552.93690179704,37158.02130293504,37158.02130293504,35930.488713797036,15.0,True,0.0,19.25,0.0,38.70887648563342,0.0,cleaning|departure_preparation|group_formation|repositioning_flight,2026-07-31T09:40:35.488714+02:00,2026-07-31T09:55:35.488714+02:00,2026-07-31T09:58:50.488714+02:00,2026-07-31T09:59:50.488714+02:00,2026-07-31T10:07:06.936902+02:00,2026-07-31T10:19:18.021303+02:00,2026-07-31T10:19:18.021303+02:00
SYN2-255-D:P0001,SYN2-255-D,EXPO,LYBE,35340.64000022498,36720.64000022498,37888.5261751014,643.1237768764169,completed,G:EXPO:LYBE:SYN2-255-D:P0001,F000099,36240.64000022498,36495.64000022498,36696.40239822498,36822.40239822498,37465.5261751014,37465.5261751014,36435.64000022498,15.0,True,0.0,19.25,0.0,35.414769581273625,0.0,departure_preparation|group_formation|repositioning_flight,2026-07-31T09:49:00.640000+02:00,2026-07-31T10:04:00.640000+02:00,2026-07-31T10:07:15.640000+02:00,2026-07-31T10:08:15.640000+02:00,2026-07-31T10:11:36.402398+02:00,2026-07-31T10:24:25.526175+02:00,2026-07-31T10:24:25.526175+02:00
SYN2-263-D:P0001,SYN2-263-D,DOR,LYBE,35969.56084663348,37349.56084663348,38710.010645878385,608.649585244902,completed,G:DOR:LYBE:SYN2-263-D:P0001,F000100,36869.56084663348,37199.56084663348,37627.361060633484,37819.361060633484,38428.010645878385,38428.010645878385,37139.56084663348,15.0,True,0.0,20.5,0.0,40.97416332074839,0.0,aircraft_busy|departure_preparation|group_formation|repositioning_flight,2026-07-31T09:59:29.560847+02:00,2026-07-31T10:14:29.560847+02:00,2026-07-31T10:18:59.560847+02:00,2026-07-31T10:19:59.560847+02:00,2026-07-31T10:27:07.361061+02:00,2026-07-31T10:40:28.010646+02:00,2026-07-31T10:40:28.010646+02:00
SYN2-030-A:P0001,SYN2-030-A,LYBE,JUG,36321.31907235825,,,592.6848434275232,completed,G:LYBE:JUG:SYN2-030-A:P0001,F000101,37221.31907235825,37476.31907235825,37894.12138435825,38020.12138435825,,38020.12138435825,37416.31907235825,15.0,True,0.0,19.25,0.0,28.313371866666664,,aircraft_busy|group_formation,2026-07-31T10:05:21.319072+02:00,2026-07-31T10:20:21.319072+02:00,2026-07-31T10:23:36.319072+02:00,2026-07-31T10:24:36.319072+02:00,2026-07-31T10:31:34.121384+02:00,2026-07-31T10:33:40.121384+02:00,
SYN2-288-D:P0001,SYN2-288-D,DOR,LYBE,36621.71132088437,38001.71132088437,39356.43487831151,602.9233434271341,completed,G:DOR:LYBE:SYN2-263-D:P0001,F000100,36869.56084663348,37199.56084663348,37627.361060633484,37819.361060633484,38422.28440406062,38422.28440406062,37139.56084663348,4.13082542915181,True,0.0,9.630825429151809,0.0,30.009551386270807,0.0,group_formation,2026-07-31T10:10:21.711321+02:00,2026-07-31T10:14:29.560847+02:00,2026-07-31T10:18:59.560847+02:00,2026-07-31T10:19:59.560847+02:00,2026-07-31T10:27:07.361061+02:00,2026-07-31T10:40:22.284404+02:00,2026-07-31T10:40:22.284404+02:00
SYN2-361-D:P0001,SYN2-361-D,JUG,LYBE,37603.2755741492,38983.2755741492,40321.87819786351,596.8003117143099,completed,G:JUG:LYBE:SYN2-361-D:P0001,F000104,38814.72234405215,39219.72234405215,39637.52465605215,39895.52465605215,40492.32496776646,40492.32496776646,39159.72234405215,20.190779498382472,False,5.190779498382471,26.940779498382472,0.0,48.15082322695428,2.8407794983824717,aircraft_busy|departure_preparation|group_formation|repositioning_flight,2026-07-31T10:26:43.275574+02:00,2026-07-31T10:46:54.722344+02:00,2026-07-31T10:52:39.722344+02:00,2026-07-31T10:53:39.722344+02:00,2026-07-31T11:00:37.524656+02:00,2026-07-31T11:14:52.324968+02:00,2026-07-31T11:14:52.324968+02:00
SYN2-159-A:P0002,SYN2-159-A,LYBE,DOR,38076.48485751364,,,586.8292528557439,completed,G:LYBE:DOR:SYN2-159-A:P0002,F000105,38976.48485751364,39231.48485751364,39659.285071513645,39785.285071513645,,39785.285071513645,39171.48485751364,15.0,True,0.0,19.25,0.0,28.48000356666671,,group_formation,2026-07-31T10:34:36.484858+02:00,2026-07-31T10:49:36.484858+02:00,2026-07-31T10:52:51.484858+02:00,2026-07-31T10:53:51.484858+02:00,2026-07-31T11:00:59.285072+02:00,2026-07-31T11:03:05.285072+02:00,
SYN2-271-D:P0002,SYN2-271-D,JUG,LYBE,38163.74010635352,39543.74010635352,40905.70179329597,620.1593749424497,completed,G:JUG:LYBE:SYN2-361-D:P0001,F000104,38814.72234405215,39219.72234405215,39637.52465605215,39895.52465605215,40515.6840309946,40515.6840309946,39159.72234405215,10.849703961643778,True,0.0,17.59970396164378,0.0,39.19906541068461,0.0,departure_preparation|group_formation|repositioning_flight,2026-07-31T10:36:03.740106+02:00,2026-07-31T10:46:54.722344+02:00,2026-07-31T10:52:39.722344+02:00,2026-07-31T10:53:39.722344+02:00,2026-07-31T11:00:37.524656+02:00,2026-07-31T11:15:15.684031+02:00,2026-07-31T11:15:15.684031+02:00
SYN2-271-D:P0001,SYN2-271-D,JUG,LYBE,38224.79641444117,39604.79641444117,40961.87737583906,615.2786493978894,completed,G:JUG:LYBE:SYN2-361-D:P0001,F000104,38814.72234405215,39219.72234405215,39637.52465605215,39895.52465605215,40510.80330545004,40510.80330545004,39159.72234405215,9.832098826849688,True,0.0,16.582098826849688,0.0,38.1001148501479,0.0,departure_preparation|group_formation|repositioning_flight,2026-07-31T10:37:04.796414+02:00,2026-07-31T10:46:54.722344+02:00,2026-07-31T10:52:39.722344+02:00,2026-07-31T10:53:39.722344+02:00,2026-07-31T11:00:37.524656+02:00,2026-07-31T11:15:10.803305+02:00,2026-07-31T11:15:10.803305+02:00
SYN2-159-A:P0003,SYN2-159-A,LYBE,EXPO,38258.0190516311,,,610.248687711033,completed,G:LYBE:EXPO:SYN2-159-A:P0003,F000106,39158.0190516311,39413.0190516311,39613.7814496311,39739.7814496311,,39739.7814496311,39353.0190516311,15.0,True,0.0,19.25,0.0,24.69603996666665,,group_formation,2026-07-31T10:37:38.019052+02:00,2026-07-31T10:52:38.019052+02:00,2026-07-31T10:55:53.019052+02:00,2026-07-31T10:56:53.019052+02:00,2026-07-31T11:00:13.781450+02:00,2026-07-31T11:02:19.781450+02:00,
SYN2-265-D:P0001,SYN2-265-D,BW,LYBE,38336.92003205215,39716.92003205215,40942.33798261914,576.5821285669878,completed,G:BW:LYBE:SYN2-265-D:P0001,F000107,39236.92003205215,39641.92003205215,39966.75585405215,40224.75585405215,40801.33798261914,40801.33798261914,39581.92003205215,15.0,True,0.0,21.75,0.0,41.073632509449816,0.0,departure_preparation|group_formation|repositioning_flight,2026-07-31T10:38:56.920032+02:00,2026-07-31T10:53:56.920032+02:00,2026-07-31T10:59:41.920032+02:00,2026-07-31T11:00:41.920032+02:00,2026-07-31T11:06:06.755854+02:00,2026-07-31T11:20:01.337983+02:00,2026-07-31T11:20:01.337983+02:00
SYN2-284-D:P0001,SYN2-284-D,BW,LYBE,38422.36548397377,39802.36548397377,41118.37402364248,667.1727176687072,completed,G:BW:LYBE:SYN2-265-D:P0001,F000107,39236.92003205215,39641.92003205215,39966.75585405215,40224.75585405215,40891.928571720855,40891.928571720855,39581.92003205215,13.57590913463961,True,0.0,20.325909134639613,0.0,41.15938479578472,0.0,group_formation|repositioning_flight,2026-07-31T10:40:22.365484+02:00,2026-07-31T10:53:56.920032+02:00,2026-07-31T10:59:41.920032+02:00,2026-07-31T11:00:41.920032+02:00,2026-07-31T11:06:06.755854+02:00,2026-07-31T11:21:31.928572+02:00,2026-07-31T11:21:31.928572+02:00
SYN2-286-D:P0001,SYN2-286-D,DOR,LYBE,38445.06109839003,39825.06109839003,41240.52401313475,663.6627007447155,completed,G:DOR:LYBE:SYN2-286-D:P0001,F000121,42499.753387930825,42924.39244722712,43352.19266122712,43478.19266122712,44141.85536197184,44141.85536197184,42694.753387930825,67.57820482567986,False,52.57820482567986,74.65552248061807,2.827317654938209,94.94657105969672,48.35552248061807,aircraft_busy|group_formation|priority_other_group,2026-07-31T10:40:45.061098+02:00,2026-07-31T11:48:19.753388+02:00,2026-07-31T11:51:34.753388+02:00,2026-07-31T11:55:24.392447+02:00,2026-07-31T12:02:32.192661+02:00,2026-07-31T12:15:41.855362+02:00,2026-07-31T12:15:41.855362+02:00
SYN2-159-A:P0001,SYN2-159-A,LYBE,LYBV,38717.0513026789,,,665.5817186645249,completed,G:LYBE:LYBV:SYN2-159-A:P0001,F000110,39895.52465605215,40225.52465605215,40661.97284405215,40853.97284405215,,40853.97284405215,40165.52465605215,19.641222556220843,False,4.641222556220843,25.141222556220843,0.0,35.615359022887546,,aircraft_busy|group_formation|priority_other_group,2026-07-31T10:45:17.051303+02:00,2026-07-31T11:04:55.524656+02:00,2026-07-31T11:09:25.524656+02:00,2026-07-31T11:10:25.524656+02:00,2026-07-31T11:17:41.972844+02:00,2026-07-31T11:20:53.972844+02:00,
SYN2-032-A:P0001,SYN2-032-A,LYBE,BW,38810.22154757295,,,685.4989782756618,completed,G:LYBE:BW:SYN2-032-A:P0001,F000111,40026.75585405215,40356.75585405215,40681.59167605215,40873.59167605215,,40873.59167605215,40296.75585405215,20.275571774653265,False,5.275571774653266,25.775571774653265,0.0,34.389502141319944,,aircraft_busy|departure_preparation|destination_tlof|group_formation|priority_other_group|repositioning_flight,2026-07-31T10:46:50.221548+02:00,2026-07-31T11:07:06.755854+02:00,2026-07-31T11:11:36.755854+02:00,2026-07-31T11:12:36.755854+02:00,2026-07-31T11:18:01.591676+02:00,2026-07-31T11:21:13.591676+02:00,
SYN2-032-A:P0002,SYN2-032-A,LYBE,BW,38977.03897660966,,,603.9568337657286,completed,G:LYBE:BW:SYN2-032-A:P0001,F000111,40026.75585405215,40356.75585405215,40681.59167605215,40873.59167605215,,40873.59167605215,40296.75585405215,17.495281290708103,False,2.495281290708105,22.995281290708103,0.0,31.609211657374786,,aircraft_busy|departure_preparation|destination_tlof|group_formation|repositioning_flight,2026-07-31T10:49:37.038977+02:00,2026-07-31T11:07:06.755854+02:00,2026-07-31T11:11:36.755854+02:00,2026-07-31T11:12:36.755854+02:00,2026-07-31T11:18:01.591676+02:00,2026-07-31T11:21:13.591676+02:00,
SYN2-283-D:P0002,SYN2-283-D,BW,LYBE,39111.30382970655,40491.30382970655,41784.40714050746,644.2674888009062,completed,G:BW:LYBE:SYN2-265-D:P0001,F000107,39236.92003205215,39641.92003205215,39966.75585405215,40224.75585405215,40869.023342853056,40869.023342853056,39581.92003205215,2.0936033724266356,True,0.0,8.843603372426635,0.0,29.295325219108417,0.0,group_formation,2026-07-31T10:51:51.303830+02:00,2026-07-31T10:53:56.920032+02:00,2026-07-31T10:59:41.920032+02:00,2026-07-31T11:00:41.920032+02:00,2026-07-31T11:06:06.755854+02:00,2026-07-31T11:21:09.023343+02:00,2026-07-31T11:21:09.023343+02:00
SYN2-033-A:P0001,SYN2-033-A,LYBE,LYBV,39124.39160290777,,,654.9829052824923,completed,G:LYBE:LYBV:SYN2-159-A:P0001,F000110,39895.52465605215,40225.52465605215,40661.97284405215,40853.97284405215,,40853.97284405215,40165.52465605215,12.852217552406243,True,0.0,18.35221755240624,0.0,28.826354019072944,,aircraft_busy|group_formation,2026-07-31T10:52:04.391603+02:00,2026-07-31T11:04:55.524656+02:00,2026-07-31T11:09:25.524656+02:00,2026-07-31T11:10:25.524656+02:00,2026-07-31T11:17:41.972844+02:00,2026-07-31T11:20:53.972844+02:00,
SYN2-032-A:P0003,SYN2-032-A,LYBE,JUG,39213.41002112537,,,645.8590258300649,completed,G:LYBE:JUG:SYN2-032-A:P0003,F000112,40224.75585405215,40554.75585405215,40972.55816605215,41164.55816605215,,41164.55816605215,40494.75585405215,16.855763882113024,False,1.855763882113024,22.355763882113024,0.0,32.51913574877969,,aircraft_busy|group_formation,2026-07-31T10:53:33.410021+02:00,2026-07-31T11:10:24.755854+02:00,2026-07-31T11:14:54.755854+02:00,2026-07-31T11:15:54.755854+02:00,2026-07-31T11:22:52.558166+02:00,2026-07-31T11:26:04.558166+02:00,
SYN2-270-D:P0001,SYN2-270-D,BW,LYBE,39722.290228247635,41102.290228247635,42339.276029089844,588.1499788422099,completed,G:BW:LYBE:SYN2-270-D:P0001,F000113,40622.290228247635,40952.290228247635,41277.126050247636,41469.126050247636,42057.276029089844,42057.276029089844,40892.290228247635,15.0,True,0.0,20.5,0.0,38.91643001403681,0.0,aircraft_busy|departure_preparation|group_formation|repositioning_flight,2026-07-31T11:02:02.290228+02:00,2026-07-31T11:17:02.290228+02:00,2026-07-31T11:21:32.290228+02:00,2026-07-31T11:22:32.290228+02:00,2026-07-31T11:27:57.126050+02:00,2026-07-31T11:40:57.276029+02:00,2026-07-31T11:40:57.276029+02:00
SYN2-277-D:P0001,SYN2-277-D,BW,LYBE,39804.905746373704,41184.905746373704,42444.60287899766,610.8613106239541,completed,G:BW:LYBE:SYN2-270-D:P0001,F000113,40622.290228247635,40952.290228247635,41277.126050247636,41469.126050247636,42079.98736087159,42079.98736087159,40892.290228247635,13.623074697898847,True,0.0,19.123074697898847,0.0,37.91802690829815,0.0,departure_preparation|group_formation|repositioning_flight,2026-07-31T11:03:24.905746+02:00,2026-07-31T11:17:02.290228+02:00,2026-07-31T11:21:32.290228+02:00,2026-07-31T11:22:32.290228+02:00,2026-07-31T11:27:57.126050+02:00,2026-07-31T11:41:19.987361+02:00,2026-07-31T11:41:19.987361+02:00
SYN2-031-A:P0001,SYN2-031-A,LYBE,JUG,39834.76146489913,,,621.2990190459612,completed,G:LYBE:JUG:SYN2-032-A:P0003,F000112,40224.75585405215,40554.75585405215,40972.55816605215,41164.55816605215,,41164.55816605215,40494.75585405215,6.4999064858836695,True,0.0,11.999906485883669,0.0,22.163278352550332,,aircraft_busy|group_formation,2026-07-31T11:03:54.761465+02:00,2026-07-31T11:10:24.755854+02:00,2026-07-31T11:14:54.755854+02:00,2026-07-31T11:15:54.755854+02:00,2026-07-31T11:22:52.558166+02:00,2026-07-31T11:26:04.558166+02:00,
SYN2-160-A:P0001,SYN2-160-A,LYBE,DOR,39930.491873260056,,,584.706430140809,completed,G:LYBE:DOR:SYN2-160-A:P0001,F000118,41438.27972002309,41879.95317393082,42307.753387930825,42499.753387930825,,42499.753387930825,41708.27972002309,25.129797446050603,False,10.129797446050604,32.4910216778461,1.8612242317954952,42.82102524451281,,aircraft_busy|departure_preparation|destination_tlof|group_formation|origin_tlof|repositioning_flight,2026-07-31T11:05:30.491873+02:00,2026-07-31T11:30:38.279720+02:00,2026-07-31T11:35:08.279720+02:00,2026-07-31T11:37:59.953174+02:00,2026-07-31T11:45:07.753388+02:00,2026-07-31T11:48:19.753388+02:00,
SYN2-033-A:P0002,SYN2-033-A,LYBE,LYBV,40336.4828448576,,,557.1475152718433,completed,G:LYBE:LYBV:SYN2-033-A:P0002,F000117,41378.27972002309,42001.84268796791,42438.29087596791,42630.29087596791,,42630.29087596791,41648.27972002309,17.363281252758195,False,2.363281252758194,27.75599738517182,4.892716132413625,38.230133851838524,,aircraft_busy|battery_before_repositioning|departure_preparation|group_formation|repositioning_flight,2026-07-31T11:12:16.482845+02:00,2026-07-31T11:29:38.279720+02:00,2026-07-31T11:34:08.279720+02:00,2026-07-31T11:40:01.842688+02:00,2026-07-31T11:47:18.290876+02:00,2026-07-31T11:50:30.290876+02:00,
SYN2-036-A:P0003,SYN2-036-A,LYBE,DOR,40522.68835263792,,,598.9239039231635,completed,G:LYBE:DOR:SYN2-160-A:P0001,F000118,41438.27972002309,41879.95317393082,42307.753387930825,42499.753387930825,,42499.753387930825,41708.27972002309,15.259856123086259,False,0.2598561230862591,22.621080354881755,1.8612242317954952,32.95108392154847,,aircraft_busy|departure_preparation|destination_tlof|group_formation|origin_tlof|repositioning_flight,2026-07-31T11:15:22.688353+02:00,2026-07-31T11:30:38.279720+02:00,2026-07-31T11:35:08.279720+02:00,2026-07-31T11:37:59.953174+02:00,2026-07-31T11:45:07.753388+02:00,2026-07-31T11:48:19.753388+02:00,
SYN2-161-A:P0001,SYN2-161-A,LYBE,LYBV,40601.39207670909,,,687.4927197732237,completed,G:LYBE:LYBV:SYN2-033-A:P0002,F000117,41378.27972002309,42001.84268796791,42438.29087596791,42630.29087596791,,42630.29087596791,41648.27972002309,12.948127388566718,True,0.0,23.340843520980343,4.892716132413625,33.81497998764704,,aircraft_busy|battery_before_repositioning|departure_preparation|group_formation|repositioning_flight,2026-07-31T11:16:41.392077+02:00,2026-07-31T11:29:38.279720+02:00,2026-07-31T11:34:08.279720+02:00,2026-07-31T11:40:01.842688+02:00,2026-07-31T11:47:18.290876+02:00,2026-07-31T11:50:30.290876+02:00,
SYN2-283-D:P0001,SYN2-283-D,EXPO,LYBE,40699.29246873345,42079.29246873345,43189.881280726404,585.8264139929488,completed,G:EXPO:LYBE:SYN2-283-D:P0001,F000149,48567.711797729935,48822.711797729935,49023.474195729934,49149.474195729934,49735.30060972288,49735.30060972288,48762.711797729935,131.14032214994137,False,116.14032214994137,135.39032214994137,0.0,150.6001356831571,109.09032214994126,aircraft_busy|battery_before_repositioning|group_formation|priority_other_group,2026-07-31T11:18:19.292469+02:00,2026-07-31T13:29:27.711798+02:00,2026-07-31T13:32:42.711798+02:00,2026-07-31T13:33:42.711798+02:00,2026-07-31T13:37:03.474196+02:00,2026-07-31T13:48:55.300610+02:00,2026-07-31T13:48:55.300610+02:00
SYN2-036-A:P0001,SYN2-036-A,LYBE,BW,40742.240114319364,,,606.5097061323247,completed,G:LYBE:BW:SYN2-036-A:P0001,F000119,41638.526887961714,42118.526887961714,42443.362709961715,42767.362709961715,,42767.362709961715,42058.526887961714,14.938112894039174,True,0.0,22.938112894039175,0.0,33.752043260705854,,aircraft_busy|group_formation,2026-07-31T11:19:02.240114+02:00,2026-07-31T11:33:58.526888+02:00,2026-07-31T11:40:58.526888+02:00,2026-07-31T11:41:58.526888+02:00,2026-07-31T11:47:23.362710+02:00,2026-07-31T11:52:47.362710+02:00,
SYN2-036-A:P0002,SYN2-036-A,LYBE,EXPO,41141.85296639672,,,585.826607580816,completed,G:LYBE:EXPO:SYN2-036-A:P0002,F000120,42041.85296639672,42296.85296639672,42497.61536439672,42623.61536439672,,42623.61536439672,42236.85296639672,15.0,True,0.0,19.25,0.0,24.69603996666665,,aircraft_busy|departure_preparation|group_formation|repositioning_flight,2026-07-31T11:25:41.852966+02:00,2026-07-31T11:40:41.852966+02:00,2026-07-31T11:43:56.852966+02:00,2026-07-31T11:44:56.852966+02:00,2026-07-31T11:48:17.615364+02:00,2026-07-31T11:50:23.615364+02:00,
SYN2-034-A:P0001,SYN2-034-A,LYBE,BW,41144.07383813758,,,689.4107552291964,completed,G:LYBE:BW:SYN2-036-A:P0001,F000119,41638.526887961714,42118.526887961714,42443.362709961715,42767.362709961715,,42767.362709961715,42058.526887961714,8.24088416373561,True,0.0,16.240884163735608,0.0,27.05481453040229,,aircraft_busy|group_formation,2026-07-31T11:25:44.073838+02:00,2026-07-31T11:33:58.526888+02:00,2026-07-31T11:40:58.526888+02:00,2026-07-31T11:41:58.526888+02:00,2026-07-31T11:47:23.362710+02:00,2026-07-31T11:52:47.362710+02:00,
SYN2-037-A:P0001,SYN2-037-A,LYBE,BW,41396.08367609546,,,624.1370471401912,completed,G:LYBE:BW:SYN2-036-A:P0001,F000119,41638.526887961714,42118.526887961714,42443.362709961715,42767.362709961715,,42767.362709961715,42058.526887961714,4.040720197770861,True,0.0,12.040720197770861,0.0,22.85465056443754,,aircraft_busy|group_formation,2026-07-31T11:29:56.083676+02:00,2026-07-31T11:33:58.526888+02:00,2026-07-31T11:40:58.526888+02:00,2026-07-31T11:41:58.526888+02:00,2026-07-31T11:47:23.362710+02:00,2026-07-31T11:52:47.362710+02:00,
SYN2-036-A:P0004,SYN2-036-A,LYBE,LYBV,41616.06221116555,,,623.8882086520097,completed,G:LYBE:LYBV:SYN2-036-A:P0004,F000125,42884.37776239672,43507.020306026694,43943.468494026696,44135.468494026696,,44135.468494026696,43154.37776239672,21.138592520519524,False,6.1385925205195235,31.51596824768579,4.8773757271662666,41.99010471435249,,aircraft_busy|departure_preparation|group_formation|repositioning_flight,2026-07-31T11:33:36.062211+02:00,2026-07-31T11:54:44.377762+02:00,2026-07-31T11:59:14.377762+02:00,2026-07-31T12:05:07.020306+02:00,2026-07-31T12:12:23.468494+02:00,2026-07-31T12:15:35.468494+02:00,
SYN2-164-A:P0001,SYN2-164-A,LYBE,BW,41638.526887961714,,,612.138718579921,completed,G:LYBE:BW:SYN2-036-A:P0001,F000119,41638.526887961714,42118.526887961714,42443.362709961715,42767.362709961715,,42767.362709961715,42058.526887961714,0.0,True,0.0,8.0,0.0,18.813930366666682,,,2026-07-31T11:33:58.526888+02:00,2026-07-31T11:33:58.526888+02:00,2026-07-31T11:40:58.526888+02:00,2026-07-31T11:41:58.526888+02:00,2026-07-31T11:47:23.362710+02:00,2026-07-31T11:52:47.362710+02:00,
SYN2-046-A:P0001,SYN2-046-A,LYBE,DOR,42490.57616076573,,,624.3031402200397,completed,G:LYBE:DOR:SYN2-046-A:P0001,F000126,43390.57616076573,43720.57616076573,44148.376374765736,44340.376374765736,,44340.376374765736,43660.57616076573,15.0,True,0.0,20.5,0.0,30.83000356666671,,aircraft_busy|departure_preparation|group_formation|repositioning_flight,2026-07-31T11:48:10.576161+02:00,2026-07-31T12:03:10.576161+02:00,2026-07-31T12:07:40.576161+02:00,2026-07-31T12:08:40.576161+02:00,2026-07-31T12:15:48.376375+02:00,2026-07-31T12:19:00.376375+02:00,
SYN2-045-A:P0001,SYN2-045-A,LYBE,LYBV,42519.411987282845,,,634.0403275726643,completed,G:LYBE:LYBV:SYN2-036-A:P0004,F000125,42884.37776239672,43507.020306026694,43943.468494026696,44135.468494026696,,44135.468494026696,43154.37776239672,6.0827629185645495,True,0.0,16.460138645730815,4.8773757271662666,26.93427511239752,,aircraft_busy|departure_preparation|repositioning_flight,2026-07-31T11:48:39.411987+02:00,2026-07-31T11:54:44.377762+02:00,2026-07-31T11:59:14.377762+02:00,2026-07-31T12:05:07.020306+02:00,2026-07-31T12:12:23.468494+02:00,2026-07-31T12:15:35.468494+02:00,
SYN2-051-A:P0001,SYN2-051-A,LYBE,BW,42729.56491543879,,,636.4404477220896,completed,G:LYBE:BW:SYN2-051-A:P0001,F000128,44078.19266122712,44558.19266122712,44883.02848322712,45207.02848322712,,45207.02848322712,44498.19266122712,22.477129096472222,False,7.477129096472224,30.477129096472222,0.0,41.29105946313891,,aircraft_busy|cleaning|group_formation,2026-07-31T11:52:09.564915+02:00,2026-07-31T12:14:38.192661+02:00,2026-07-31T12:21:38.192661+02:00,2026-07-31T12:22:38.192661+02:00,2026-07-31T12:28:03.028483+02:00,2026-07-31T12:33:27.028483+02:00,
SYN2-047-A:P0001,SYN2-047-A,LYBE,BW,42770.971383956465,,,586.4523582987589,completed,G:LYBE:BW:SYN2-051-A:P0001,F000128,44078.19266122712,44558.19266122712,44883.02848322712,45207.02848322712,,45207.02848322712,44498.19266122712,21.787021287844254,False,6.787021287844254,29.787021287844254,0.0,40.600951654510936,,aircraft_busy|cleaning|group_formation,2026-07-31T11:52:50.971384+02:00,2026-07-31T12:14:38.192661+02:00,2026-07-31T12:21:38.192661+02:00,2026-07-31T12:22:38.192661+02:00,2026-07-31T12:28:03.028483+02:00,2026-07-31T12:33:27.028483+02:00,
SYN2-289-D:P0001,SYN2-289-D,BW,LYBE,42834.388271489464,44214.388271489464,45443.53196081401,580.3078673245508,completed,G:BW:LYBE:SYN2-289-D:P0001,F000127,43734.388271489464,43989.388271489464,44314.224093489465,44440.224093489465,45020.53196081401,45020.53196081401,43929.388271489464,15.0,True,0.0,19.25,0.0,36.43572815540914,0.0,cleaning|departure_preparation|group_formation|repositioning_flight,2026-07-31T11:53:54.388271+02:00,2026-07-31T12:08:54.388271+02:00,2026-07-31T12:12:09.388271+02:00,2026-07-31T12:13:09.388271+02:00,2026-07-31T12:18:34.224093+02:00,2026-07-31T12:30:20.531961+02:00,2026-07-31T12:30:20.531961+02:00
SYN2-050-A:P0001,SYN2-050-A,LYBE,DOR,43167.145849395354,,,631.725129829715,completed,G:LYBE:DOR:SYN2-046-A:P0001,F000126,43390.57616076573,43720.57616076573,44148.376374765736,44340.376374765736,,44340.376374765736,43660.57616076573,3.723838522839651,True,0.0,9.223838522839651,0.0,19.55384208950636,,group_formation,2026-07-31T11:59:27.145849+02:00,2026-07-31T12:03:10.576161+02:00,2026-07-31T12:07:40.576161+02:00,2026-07-31T12:08:40.576161+02:00,2026-07-31T12:15:48.376375+02:00,2026-07-31T12:19:00.376375+02:00,
SYN2-054-A:P0001,SYN2-054-A,LYBE,BW,43257.51090854269,,,619.6137353361311,completed,G:LYBE:BW:SYN2-051-A:P0001,F000128,44078.19266122712,44558.19266122712,44883.02848322712,45207.02848322712,,45207.02848322712,44498.19266122712,13.678029211407193,True,0.0,21.678029211407193,0.0,32.491959578073875,,aircraft_busy|cleaning|group_formation,2026-07-31T12:00:57.510909+02:00,2026-07-31T12:14:38.192661+02:00,2026-07-31T12:21:38.192661+02:00,2026-07-31T12:22:38.192661+02:00,2026-07-31T12:28:03.028483+02:00,2026-07-31T12:33:27.028483+02:00,
SYN2-053-A:P0002,SYN2-053-A,LYBE,JUG,43323.91804344414,,,608.0542299140429,completed,G:LYBE:JUG:SYN2-053-A:P0002,F000129,44440.224093489465,44695.224093489465,45113.026405489465,45239.026405489465,,45239.026405489465,44635.224093489465,18.60510083408881,False,3.6051008340888075,22.85510083408881,0.0,31.91847270075547,,aircraft_busy|group_formation,2026-07-31T12:02:03.918043+02:00,2026-07-31T12:20:40.224093+02:00,2026-07-31T12:23:55.224093+02:00,2026-07-31T12:24:55.224093+02:00,2026-07-31T12:31:53.026405+02:00,2026-07-31T12:33:59.026405+02:00,
SYN2-053-A:P0001,SYN2-053-A,LYBE,LYBV,43728.9015301286,,,625.6675861418519,completed,G:LYBE:LYBV:SYN2-053-A:P0001,F000132,44953.12911450118,45577.380717412656,46013.82890541266,46205.82890541266,,46205.82890541266,45223.12911450118,20.403793072876336,False,5.403793072876336,30.807986454734298,4.9041933818579615,41.282122921401,,aircraft_busy|battery_before_repositioning|departure_preparation|group_formation|repositioning_flight,2026-07-31T12:08:48.901530+02:00,2026-07-31T12:29:13.129115+02:00,2026-07-31T12:33:43.129115+02:00,2026-07-31T12:39:37.380717+02:00,2026-07-31T12:46:53.828905+02:00,2026-07-31T12:50:05.828905+02:00,
