flight_id,aircraft_id,operation,origin,destination,passenger_count,passenger_ids,takeoff_start_s,landing_end_s,duration_min,distance_km,departure_energy_kwh,landing_energy_kwh,planned_energy_kwh,departure_soc,landing_soc,boarding_end_s,energy_ready_s,required_departure_energy_kwh,energy_context
F000099,EVTOL_002,passenger,EXPO,LYBE,1,SYN2-255-D:P0001,36495.64000022498,36696.40239822498,3.3460399666666665,6.597911,101.26459320753827,77.57586666031605,23.688726547222224,0.7131309380812554,0.5463089201430708,36435.64000022498,36240.64000022498,56.05759920194445,battery_after_repositioning
F000100,EVTOL_003,passenger,DOR,LYBE,2,SYN2-263-D:P0001|SYN2-288-D:P0001,37199.56084663348,37627.361060633484,7.130003566666668,19.211123,89.06833368411566,51.82040423689344,37.247929447222226,0.6272417865078568,0.36493242420347494,37139.56084663348,36869.56084663348,70.97272239194444,battery_after_repositioning
F000101,EVTOL_001,passenger,LYBE,JUG,1,SYN2-030-A:P0001,37476.31907235825,37894.12138435825,6.963371866666667,18.655684,100.25354136237513,63.602708840152914,36.650832522222224,0.7060108546646136,0.447906400282767,37416.31907235825,37221.31907235825,70.31591577444445,battery_at_origin
F000102,EVTOL_001,repositioning,JUG,BW,0,,38396.92003205215,38571.88652205215,2.916108166666667,5.164805,88.50329260855105,66.35515501132883,22.148137597222224,0.6232626240038807,0.4672898240234425,,38336.92003205215,54.36295135694445,battery_at_origin
F000103,EVTOL_004,repositioning,LYBE,JUG,0,,38396.92003205215,38814.72234405215,6.963371866666667,18.655684,138.62614376671127,101.97531124448903,36.650832522222224,0.976240449061347,0.7181359946795003,,38336.92003205215,70.31591577444445,battery_at_origin
F000104,EVTOL_004,passenger,JUG,LYBE,3,SYN2-361-D:P0001|SYN2-271-D:P0002|SYN2-271-D:P0001,39219.72234405215,39637.52465605215,6.963371866666667,18.655684,109.12536499764505,72.47453247542283,36.650832522222224,0.7684884858989088,0.5103840315170622,39159.72234405215,38814.72234405215,70.31591577444445,battery_after_repositioning
F000105,EVTOL_002,passenger,LYBE,DOR,1,SYN2-159-A:P0002,39231.48485751364,39659.285071513645,7.130003566666668,19.211123,128.92443224429502,91.6765027970728,37.247929447222226,0.907918536931655,0.6456091746272732,39171.48485751364,38976.48485751364,70.97272239194444,battery_at_origin
F000106,EVTOL_003,passenger,LYBE,EXPO,1,SYN2-159-A:P0003,39413.0190516311,39613.7814496311,3.3460399666666665,6.597911,116.74555948555512,93.0568329383329,23.688726547222224,0.8221518273630642,0.6553298094248796,39353.0190516311,39158.0190516311,56.05759920194445,battery_at_origin
F000107,EVTOL_001,passenger,BW,LYBE,3,SYN2-265-D:P0001|SYN2-284-D:P0001|SYN2-283-D:P0002,39641.92003205215,39966.75585405215,5.4139303666666665,13.490879,108.65821938818326,77.55955224096104,31.098667147222223,0.7651987280857976,0.5461940298659228,39581.92003205215,39236.92003205215,64.20853386194445,battery_after_repositioning
F000108,EVTOL_003,repositioning,EXPO,LYBE,0,,39825.99345605215,40026.75585405215,3.3460399666666665,6.597911,96.80187115484311,73.1131446076209,23.688726547222224,0.6817033179918529,0.5148813000536683,,39765.99345605215,56.05759920194445,battery_at_origin
F000109,EVTOL_002,repositioning,DOR,BW,0,,39845.285071513645,40030.249463513646,3.0827398666666666,5.720244,94.53157779189718,71.78634326967496,22.745234522222226,0.6657153365626561,0.5055376286596828,,39785.285071513645,55.01975797444445,battery_at_origin
F000110,EVTOL_004,passenger,LYBE,LYBV,2,SYN2-159-A:P0001|SYN2-033-A:P0001,40225.52465605215,40661.97284405215,7.274136466666667,19.691566,97.31866723748487,59.55426156526265,37.764405672222225,0.6853427270245414,0.419396208206075,40165.52465605215,39895.52465605215,71.54084623944445,battery_at_origin
F000111,EVTOL_003,passenger,LYBE,BW,2,SYN2-032-A:P0001|SYN2-032-A:P0002,40356.75585405215,40681.59167605215,5.4139303666666665,13.490879,86.16245161353437,55.06378446631216,31.098667147222223,0.6067778282643266,0.3877731300444518,40296.75585405215,40026.75585405215,64.20853386194445,battery_after_repositioning
F000112,EVTOL_001,passenger,LYBE,JUG,2,SYN2-032-A:P0003|SYN2-031-A:P0001,40554.75585405215,40972.55816605215,6.963371866666667,18.655684,99.91717518554807,63.26634266332586,36.650832522222224,0.7036420787714653,0.4455376243896187,40494.75585405215,40224.75585405215,70.31591577444445,battery_at_origin
F000113,EVTOL_002,passenger,BW,LYBE,2,SYN2-270-D:P0001|SYN2-277-D:P0001,40952.290228247635,41277.126050247636,5.4139303666666665,13.490879,106.98548875890002,75.8868216116778,31.098667147222223,0.7534189349218311,0.5344142367019563,40892.290228247635,40622.290228247635,64.20853386194445,battery_after_repositioning
F000114,EVTOL_004,repositioning,LYBV,LYBE,0,,40941.83153202309,41378.27972002309,7.274136466666667,19.691566,71.54084623944435,33.77644056722213,37.764405672222225,0.5038087763341151,0.23786225751564882,,40881.83153202309,71.54084623944445,battery_at_origin
F000115,EVTOL_003,repositioning,BW,LYBE,0,,41113.44389802309,41438.27972002309,5.4139303666666665,13.490879,77.94588049608713,46.84721334886491,31.098667147222223,0.5489146513808952,0.3299099531610205,,41053.44389802309,64.20853386194445,battery_at_origin
F000116,EVTOL_001,repositioning,JUG,LYBE,0,,41224.55816605215,41642.36047805215,6.963371866666667,18.655684,73.12207405748121,36.471241535259,36.650832522222224,0.5149441835033889,0.25683972912154224,,41164.55816605215,70.31591577444445,battery_at_origin
F000117,EVTOL_004,passenger,LYBE,LYBV,2,SYN2-033-A:P0002|SYN2-161-A:P0001,42001.84268796791,42438.29087596791,7.274136466666667,19.691566,71.54084623944463,33.776440567222416,37.764405672222225,0.5038087763341171,0.23786225751565082,41648.27972002309,41941.84268796791,71.54084623944445,battery_after_repositioning
F000118,EVTOL_003,passenger,LYBE,DOR,2,SYN2-160-A:P0001|SYN2-036-A:P0003,41879.95317393082,42307.753387930825,7.130003566666668,19.211123,70.97272239194464,33.724792944722424,37.247929447222226,0.49980790416862425,0.2374985418642424,41708.27972002309,41819.95317393082,70.97272239194444,battery_after_repositioning
F000119,EVTOL_002,passenger,LYBE,BW,4,SYN2-036-A:P0001|SYN2-034-A:P0001|SYN2-037-A:P0001|SYN2-164-A:P0001,42118.526887961714,42443.362709961715,5.4139303666666665,13.490879,106.4437334737761,75.34506632655389,31.098667147222223,0.7496037568575782,0.5305990586377034,42058.526887961714,41638.526887961714,64.20853386194445,battery_at_origin
F000120,EVTOL_001,passenger,LYBE,EXPO,1,SYN2-036-A:P0002,42296.85296639672,42497.61536439672,3.3460399666666665,6.597911,76.27292548527942,52.5841989380572,23.688726547222224,0.537133278065348,0.37031126012716337,42236.85296639672,42041.85296639672,56.05759920194445,battery_after_repositioning
F000121,EVTOL_003,passenger,DOR,LYBE,1,SYN2-286-D:P0001,42924.39244722712,43352.19266122712,7.130003566666668,19.211123,70.97272239194436,33.72479294472214,37.247929447222226,0.49980790416862225,0.2374985418642404,42694.753387930825,42864.39244722712,70.97272239194444,battery_at_origin
F000122,EVTOL_001,repositioning,EXPO,LYBE,0,,42683.61536439672,42884.37776239672,3.3460399666666665,6.597911,57.5341989380572,33.845472390834985,23.688726547222224,0.40517041505674084,0.23834839711855624,,42623.61536439672,56.05759920194445,battery_at_origin
F000123,EVTOL_002,repositioning,BW,LYBE,0,,42827.362709961715,43152.198531961716,5.4139303666666665,13.490879,90.45762871188595,59.35896156466373,31.098667147222223,0.6370255543090559,0.4180208560891812,,42767.362709961715,64.20853386194445,battery_at_origin
F000124,EVTOL_004,repositioning,LYBV,BW,0,,42894.388271489464,43088.000637489466,3.226872766666667,6.200687,58.98374523133883,35.72203448411661,23.261710747222224,0.41537848754463963,0.2515636231275818,,42834.388271489464,55.58788182194445,battery_at_origin
F000125,EVTOL_001,passenger,LYBE,LYBV,2,SYN2-036-A:P0004|SYN2-045-A:P0001,43507.020306026694,43943.468494026696,7.274136466666667,19.691566,71.54084623944438,33.77644056722216,37.764405672222225,0.5038087763341154,0.23786225751564902,43154.37776239672,43447.020306026694,71.54084623944445,battery_after_repositioning
F000126,EVTOL_002,passenger,LYBE,DOR,2,SYN2-046-A:P0001|SYN2-050-A:P0001,43720.57616076573,44148.376374765736,7.130003566666668,19.211123,88.94921240900861,51.70128296178639,37.247929447222226,0.626402904288793,0.3640935419844112,43660.57616076573,43390.57616076573,70.97272239194444,battery_after_repositioning
F000127,EVTOL_004,passenger,BW,LYBE,1,SYN2-289-D:P0001,43989.388271489464,44314.224093489465,5.4139303666666665,13.490879,89.81723404096995,58.718566893747735,31.098667147222223,0.632515732682887,0.41351103446301224,43929.388271489464,43734.388271489464,64.20853386194445,battery_after_repositioning
F000128,EVTOL_003,passenger,LYBE,BW,4,SYN2-051-A:P0001|SYN2-047-A:P0001|SYN2-054-A:P0001|SYN2-055-A:P0001,44558.19266122712,44883.02848322712,5.4139303666666665,13.490879,100.82234224506288,69.72367509784067,31.098667147222223,0.7100164946835414,0.49101179646366666,44498.19266122712,44078.19266122712,64.20853386194445,battery_at_origin
F000129,EVTOL_004,passenger,LYBE,JUG,1,SYN2-053-A:P0002,44695.224093489465,45113.026405489465,6.963371866666667,18.655684,77.8076777678041,41.15684524558188,36.650832522222224,0.5479413927310147,0.2898369383491681,44635.224093489465,44528.85541189875,70.31591577444445,battery_at_origin
F000130,EVTOL_002,repositioning,DOR,LYBE,0,,44525.328900501176,44953.12911450118,7.130003566666668,19.211123,70.97272239194439,33.72479294472217,37.247929447222226,0.4998079041686224,0.23749854186424063,,44465.328900501176,70.97272239194444,battery_at_origin
F000131,EVTOL_001,repositioning,LYBV,LYBE,0,,44795.468494026696,45231.9166820267,7.274136466666667,19.691566,85.99837027464336,48.233964602421146,37.764405672222225,0.6056223258777702,0.33967580705930384,,44735.468494026696,71.54084623944445,battery_at_origin
F000132,EVTOL_002,passenger,LYBE,LYBV,2,SYN2-053-A:P0001|SYN2-055-A:P0002,45577.380717412656,46013.82890541266,7.274136466666667,19.691566,71.54084623944419,33.776440567221975,37.764405672222225,0.503808776334114,0.2378622575156477,45223.12911450118,45517.380717412656,71.54084623944445,battery_after_repositioning
F000133,EVTOL_001,passenger,LYBE,BW,1,SYN2-165-A:P0001,45617.380717412656,45942.21653941266,5.4139303666666665,13.490879,68.14376725636797,37.04510010914575,31.098667147222223,0.47988568490399974,0.260880986684125,45426.9166820267,45504.91093882034,64.20853386194445,battery_after_repositioning
F000134,EVTOL_004,repositioning,JUG,DOR,0,,45387.65682884097,45538.13381484097,2.507949766666667,3.804277,52.75412699694466,32.068556999722446,20.685569997222224,0.37150793659820186,0.22583490844874962,,45327.65682884097,52.75412699694445,battery_at_origin
F000135,EVTOL_003,repositioning,BW,LYBE,0,,45392.544895412655,45717.380717412656,5.4139303666666665,13.490879,92.64241474198191,61.543747594759694,31.098667147222223,0.6524113714224078,0.43340667320253307,,45332.544895412655,64.20853386194445,battery_at_origin
F000136,EVTOL_004,passenger,DOR,LYBE,1,SYN2-290-D:P0001,46176.8560200706,46604.6562340706,7.130003566666668,19.211123,70.9727223919445,33.72479294472228,37.247929447222226,0.49980790416862325,0.2374985418642414,45975.681598155716,46116.8560200706,70.97272239194444,battery_after_repositioning
F000137,EVTOL_003,passenger,LYBE,LYBV,1,SYN2-057-A:P0001,46345.06674125814,46781.51492925814,7.274136466666667,19.691566,93.0399595558287,55.275553883606484,37.764405672222225,0.6552109827875261,0.3892644639690597,46285.06674125814,46090.06674125814,71.54084623944445,battery_after_repositioning
F000138,EVTOL_001,repositioning,BW,LYBE,0,,46512.398941044055,46837.234763044056,5.4139303666666665,13.490879,70.80878023150063,39.71011308427842,31.098667147222223,0.4986533819119763,0.27964868369210155,,46452.398941044055,64.20853386194445,battery_at_origin
F000139,EVTOL_002,repositioning,LYBV,BW,0,,46512.398941044055,46706.01130704406,3.226872766666667,6.200687,62.16919323957677,38.90748249235455,23.261710747222224,0.4378112199970195,0.27399635557996166,,46452.398941044055,55.58788182194445,battery_at_origin
F000140,EVTOL_002,passenger,BW,LYBE,2,SYN2-292-D:P0002|SYN2-367-D:P0001,47163.358658638586,47488.19448063859,5.4139303666666665,13.490879,64.20853386194429,33.109866714722074,31.098667147222223,0.452172773675664,0.23316807545578924,46976.01130704406,47103.358658638586,64.20853386194445,battery_after_repositioning
F000141,EVTOL_004,passenger,LYBE,BW,1,SYN2-059-A:P0001,47131.106112966896,47455.9419349669,5.4139303666666665,13.490879,64.20853386194446,33.109866714722244,31.098667147222223,0.4521727736756652,0.23316807545579046,46925.6562340706,47071.106112966896,64.20853386194445,battery_at_origin
F000142,EVTOL_003,passenger,LYBV,LYBE,1,SYN2-293-D:P0001,47162.51492925814,47598.96311725814,7.274136466666667,19.691566,74.71217525231506,36.947769580092846,37.764405672222225,0.5261420792416553,0.26019556042318903,47102.51492925814,47058.4230529845,71.54084623944445,battery_at_origin
F000143,EVTOL_001,passenger,LYBE,JUG,3,SYN2-064-A:P0001|SYN2-061-A:P0001|SYN2-064-A:P0002,47757.398941044055,48175.201253044055,6.963371866666667,18.655684,93.09903392721347,56.44820140499125,36.650832522222224,0.6556269994874188,0.3975225451055722,47697.398941044055,47352.398941044055,70.31591577444445,battery_after_repositioning
F000144,EVTOL_004,repositioning,BW,LYBV,0,,47875.648803063195,48069.2611690632,3.226872766666667,6.200687,55.58788182194463,32.3261710747224,23.261710747222224,0.3914639564925678,0.22764909207550987,,47815.648803063195,55.58788182194445,battery_at_origin
F000145,EVTOL_003,passenger,LYBE,EXPO,1,SYN2-166-A:P0001,48240.949399729936,48441.711797729935,3.3460399666666665,6.597911,75.85619039613944,52.16746384891722,23.688726547222224,0.5341985239164749,0.3673765059782903,48180.949399729936,47985.949399729936,56.05759920194445,battery_at_origin
F000146,EVTOL_004,passenger,LYBV,LYBE,2,SYN2-294-D:P0002|SYN2-292-D:P0001,48712.16106357468,49148.60925157468,7.274136466666667,19.691566,71.54084623944459,33.77644056722237,37.764405672222225,0.5038087763341168,0.23786225751565052,48345.83128931378,48652.16106357468,71.54084623944445,battery_after_repositioning
F000147,EVTOL_002,passenger,LYBE,DOR,2,SYN2-065-A:P0001|SYN2-067-A:P0001,48610.19448063859,49037.99469463859,7.130003566666668,19.211123,97.64639382396037,60.39846437673815,37.247929447222226,0.6876506607321152,0.42534129842773344,48550.19448063859,48280.19448063859,70.97272239194444,battery_at_origin
F000148,EVTOL_001,passenger,JUG,LYBE,1,SYN2-292-D:P0003,48790.80693957468,49208.60925157468,6.963371866666667,18.655684,89.3613124647346,52.71047994251238,36.650832522222224,0.6293050173572858,0.3712005629754393,48628.201253044055,48433.201253044055,70.31591577444445,battery_at_origin
F000149,EVTOL_003,passenger,EXPO,LYBE,1,SYN2-283-D:P0001,48822.711797729935,49023.474195729934,3.3460399666666665,6.597911,71.73721678268998,48.04849023546777,23.688726547222224,0.5051916674837322,0.33836964954554766,48762.711797729935,48567.711797729935,56.05759920194445,battery_at_origin
F000150,EVTOL_002,repositioning,DOR,JUG,0,,49473.103388764095,49623.5803747641,2.507949766666667,3.804277,82.53443885399048,61.84886885676826,20.685569997222224,0.5812284426337357,0.43555541448428353,,49413.103388764095,52.75412699694445,battery_at_origin
F000151,EVTOL_001,passenger,LYBE,JUG,1,SYN2-070-A:P0001,49722.73378520848,50140.53609720848,6.963371866666667,18.655684,81.13793310662878,44.48710058440656,36.650832522222224,0.571393895117104,0.3132894407352575,49662.73378520848,49503.34839600044,70.31591577444445,battery_at_origin
F000152,EVTOL_003,passenger,LYBE,BW,3,SYN2-071-A:P0001|SYN2-071-A:P0002|SYN2-071-A:P0003,50334.717631258754,50659.553453258755,5.4139303666666665,13.490879,108.59770003314128,77.49903288591906,31.098667147222223,0.764772535444657,0.5457678372247822,50274.717631258754,49929.717631258754,64.20853386194445,battery_at_origin
F000153,EVTOL_002,passenger,JUG,LYBE,2,SYN2-294-D:P0001|SYN2-298-D:P0001,50643.103388764095,51060.905700764095,6.963371866666667,18.655684,106.14399706057286,69.49316453835064,36.650832522222224,0.7474929370462877,0.4893884826644411,50583.103388764095,50313.103388764095,70.31591577444445,battery_after_repositioning
F000154,EVTOL_004,passenger,LYBE,EXPO,1,SYN2-169-A:P0001,50811.829556245764,51012.59195424576,3.3460399666666665,6.597911,111.63739843158484,87.94867188436262,23.688726547222224,0.7861788621942595,0.6193568442560748,50751.829556245764,50556.829556245764,56.05759920194445,battery_at_origin
F000155,EVTOL_003,repositioning,BW,EXPO,0,,50999.19857277814,51318.22221277814,5.317060666666666,13.16798,89.87299761516908,59.121446892946864,30.75155072222222,0.6329084339096415,0.41634821755596385,,50939.19857277814,63.82670579444444,battery_at_origin
F000156,EVTOL_004,repositioning,EXPO,LYBE,0,,51198.59195424576,51399.35435224576,3.3460399666666665,6.597911,91.14050152612684,67.45177497890462,23.688726547222224,0.6418345177896256,0.475012499851441,,51138.59195424576,56.05759920194445,battery_at_origin
F000157,EVTOL_003,passenger,EXPO,LYBE,1,SYN2-293-D:P0002,51597.1975900576,51797.9599880576,3.3460399666666665,6.597911,71.04458117071397,47.35585462349175,23.688726547222224,0.5003139519064363,0.3334919339682518,51537.1975900576,51342.1975900576,56.05759920194445,battery_after_repositioning
F000158,EVTOL_002,passenger,LYBE,BW,1,SYN2-072-A:P0002,51824.393226538516,52149.22904853852,5.4139303666666665,13.490879,101.903742415046,70.80507526782378,31.098667147222223,0.7176319888383521,0.4986272906184773,51764.393226538516,51569.393226538516,64.20853386194445,battery_at_origin
F000159,EVTOL_004,passenger,LYBE,DOR,1,SYN2-072-A:P0001,52094.19857277814,52521.998786778146,7.130003566666668,19.211123,98.75216120389899,61.504231756676774,37.247929447222226,0.6954377549570352,0.43312839265265335,52034.19857277814,51839.19857277814,70.97272239194444,battery_after_repositioning
F000160,EVTOL_001,repositioning,JUG,LYBV,0,,52392.95032084935,52679.52917684935,4.776314266666666,11.365492,121.2798142047786,92.46593808255639,28.81387612222222,0.8540831986252014,0.6511685780461718,,52332.95032084935,61.69526373444444,battery_at_origin
F000161,EVTOL_002,passenger,BW,LYBE,1,SYN2-294-D:P0003,52923.31080431563,53248.14662631563,5.4139303666666665,13.490879,102.74796153726798,71.64929439004577,31.098667147222223,0.7235771939244224,0.5045724957045477,52863.31080431563,52668.31080431563,64.20853386194445,battery_at_origin
F000162,EVTOL_001,passenger,LYBV,LYBE,2,SYN2-296-D:P0001|SYN2-317-D:P0001,53562.95032084935,53999.39850884935,7.274136466666667,19.691566,112.97426210881572,75.20985643659351,37.764405672222225,0.795593395132505,0.5296468763140388,53502.95032084935,53232.95032084935,71.54084623944445,battery_after_repositioning
F000163,EVTOL_004,passenger,DOR,LYBE,1,SYN2-295-D:P0001,53631.59829484935,54059.39850884935,7.130003566666668,19.211123,108.12179393982333,70.87386449260111,37.247929447222226,0.7614210840832629,0.4991117217788811,53524.450670075785,53329.450670075785,70.97272239194444,battery_at_origin
F000164,EVTOL_002,repositioning,LYBE,BW,0,,53594.60767194917,53919.44349394917,5.4139303666666665,13.490879,85.97090327987121,54.87223613264899,31.098667147222223,0.6054288963371212,0.38642419811724643,,53534.60767194917,64.20853386194445,battery_at_origin
F000165,EVTOL_002,passenger,BW,LYBE,2,SYN2-311-D:P0001|SYN2-299-D:P0001,54764.60767194917,55089.44349394917,5.4139303666666665,13.490879,98.13191320329943,67.03324605607722,31.098667147222223,0.6910698112908411,0.4720651130709663,54704.60767194917,54434.60767194917,64.20853386194445,battery_after_repositioning
F000166,EVTOL_001,repositioning,LYBE,DOR,0,,54630.54520991195,55058.34542391195,7.130003566666668,19.211123,100.19083467367969,62.94290522645747,37.247929447222226,0.7055692582653499,0.4432598959609681,,54570.54520991195,70.97272239194444,battery_at_origin
F000167,EVTOL_004,repositioning,LYBE,JUG,0,,55197.16277842079,55614.96509042079,6.963371866666667,18.655684,111.11095641032708,74.46012388810486,36.650832522222224,0.7824715240163879,0.5243670696345413,,55137.16277842079,70.31591577444445,battery_at_origin
F000168,EVTOL_001,passenger,DOR,LYBE,1,SYN2-326-D:P0002,55725.54520991195,56153.34542391195,7.130003566666668,19.211123,95.4610897015468,58.21316025432458,37.247929447222226,0.6722611950813154,0.40995183277693364,55665.54520991195,55470.54520991195,70.97272239194444,battery_after_repositioning
F000169,EVTOL_003,repositioning,LYBE,BW,0,,55716.94886362265,56041.78468562265,5.4139303666666665,13.490879,136.88807765910735,105.78941051188514,31.098667147222223,0.9640005468951222,0.7449958486752475,,55656.94886362265,64.20853386194445,battery_at_origin
F000170,EVTOL_004,passenger,JUG,LYBE,1,SYN2-307-D:P0001,56065.06865164083,56482.87096364083,6.963371866666667,18.655684,92.87611254783857,56.22528002561636,36.650832522222224,0.6540571306185815,0.3959526762367349,56005.06865164083,55810.06865164083,70.31591577444445,battery_after_repositioning
F000171,EVTOL_002,passenger,LYBE,LYBV,1,SYN2-075-A:P0001,56292.16277842079,56728.61096642079,7.274136466666667,19.691566,111.3486171253531,73.58421145313089,37.764405672222225,0.7841451910236134,0.5181986722051471,56232.16277842079,56037.16277842079,71.54084623944445,battery_at_origin
F000172,EVTOL_003,passenger,BW,LYBE,1,SYN2-324-D:P0001,56896.78468562265,57221.620507622654,5.4139303666666665,13.490879,117.87576947081189,86.77710232358967,31.098667147222223,0.8301110526113513,0.6111063543914765,56836.78468562265,56641.78468562265,64.20853386194445,battery_after_repositioning
F000173,EVTOL_002,repositioning,LYBV,JUG,0,,56914.61096642079,57201.18982242079,4.776314266666666,11.365492,78.07365864093448,49.259782518712264,28.81387612222222,0.5498144974713696,0.34689987689233986,,56854.61096642079,61.69526373444444,battery_at_origin
F000174,EVTOL_001,repositioning,LYBE,DOR,0,,56939.34542391195,57367.145637911955,7.130003566666668,19.211123,97.598931714272,60.35100226704978,37.247929447222226,0.6873164205230422,0.4250070582186604,,56879.34542391195,70.97272239194444,battery_at_origin
F000175,EVTOL_002,passenger,JUG,LYBE,1,SYN2-320-D:P0001,57601.938265830555,58019.740577830555,6.963371866666667,18.655684,70.31591577444458,33.66508325222236,36.650832522222224,0.495182505453835,0.23707805107198845,57396.18982242079,57541.938265830555,70.31591577444445,battery_after_repositioning
F000176,EVTOL_001,passenger,DOR,LYBE,1,SYN2-372-D:P0001,57856.83566003866,58284.635874038664,7.130003566666668,19.211123,85.56897831270192,48.321048865479696,37.247929447222226,0.6025984388218445,0.34028907651746265,57796.83566003866,57601.83566003866,70.97272239194444,battery_after_repositioning
F000177,EVTOL_003,passenger,LYBE,JUG,1,SYN2-076-A:P0001,58340.535821232574,58758.33813323257,6.963371866666667,18.655684,114.61319343858037,77.96236091635815,36.650832522222224,0.8071351650604252,0.5490307106785786,58280.535821232574,58085.535821232574,70.31591577444445,battery_at_origin
F000178,EVTOL_004,passenger,LYBE,EXPO,1,SYN2-079-A:P0001,58534.685620665274,58735.44801866527,3.3460399666666665,6.597911,120.76346966817177,97.07474312094955,23.688726547222224,0.8504469694941673,0.6836249515559827,58474.685620665274,58279.685620665274,56.05759920194445,battery_at_origin
F000179,EVTOL_001,passenger,LYBE,DOR,1,SYN2-077-A:P0001,58845.476823897545,59273.27703789755,7.130003566666668,19.211123,80.41789692413377,43.16996747691155,37.247929447222226,0.5663232177755899,0.3040138554712081,58785.476823897545,58646.65818772486,70.97272239194444,battery_at_origin
F000180,EVTOL_003,passenger,JUG,LYBE,1,SYN2-325-D:P0001,59139.33813323257,59557.14044523257,6.963371866666667,18.655684,92.11595662346666,55.46512410124444,36.650832522222224,0.648703919883568,0.3905994655017214,59079.33813323257,58884.33813323257,70.31591577444445,battery_at_origin
F000181,EVTOL_004,passenger,EXPO,LYBE,1,SYN2-326-D:P0001,59850.20508892976,60050.96748692976,3.3460399666666665,6.597911,117.59627285612845,93.90754630890623,23.688726547222224,0.8281427665924539,0.6613207486542693,59790.20508892976,59595.20508892976,56.05759920194445,battery_at_origin
F000182,EVTOL_001,repositioning,DOR,BW,0,,59764.84153021605,59949.80592221605,3.0827398666666666,5.720244,71.03729109514691,48.29205657292469,22.745234522222226,0.500262613346105,0.34008490544313164,,59704.84153021605,55.01975797444445,battery_at_origin
F000183,EVTOL_004,repositioning,LYBE,JUG,0,,60236.96748692976,60654.76979892976,6.963371866666667,18.655684,96.56107936480488,59.910246842582666,36.650832522222224,0.6800076011605978,0.4219031467787512,,60176.96748692976,70.31591577444445,battery_at_origin
F000184,EVTOL_002,passenger,LYBE,BW,3,SYN2-082-A:P0001|SYN2-082-A:P0002|SYN2-084-A:P0001,60978.2126213696,61303.048443369604,5.4139303666666665,13.490879,127.30588091827556,96.20721377105335,31.098667147222223,0.8965202881568701,0.6775155899369955,60918.2126213696,60573.2126213696,64.20853386194445,battery_at_origin
F000185,EVTOL_003,passenger,LYBE,JUG,1,SYN2-171-A:P0001,60855.128498326376,61272.930810326376,6.963371866666667,18.655684,110.29515349724514,73.64432097502292,36.650832522222224,0.7767264330791911,0.5186219786973445,60795.128498326376,60600.128498326376,70.31591577444445,battery_at_origin
F000186,EVTOL_001,passenger,BW,LYBE,2,SYN2-322-D:P0001|SYN2-328-D:P0001,60934.84153021605,61259.67735221605,5.4139303666666665,13.490879,99.9442664375484,68.84559929032618,31.098667147222223,0.7038328622362563,0.4848281640163815,60874.84153021605,60604.84153021605,64.20853386194445,battery_after_repositioning
F000187,EVTOL_004,passenger,JUG,LYBE,1,SYN2-326-D:P0003,61329.16953541504,61746.97184741504,6.963371866666667,18.655684,94.10254047966771,57.45170795744549,36.650832522222224,0.6626939470399135,0.4045894926580669,61269.16953541504,61074.16953541504,70.31591577444445,battery_after_repositioning
F000188,EVTOL_003,repositioning,JUG,LYBE,0,,61458.930810326376,61876.733122326375,6.963371866666667,18.655684,78.12833815237367,41.477505630151455,36.650832522222224,0.5501995644533357,0.29209511007148914,,61398.930810326376,70.31591577444445,battery_at_origin
F000189,EVTOL_001,passenger,LYBE,EXPO,2,SYN2-174-A:P0001|SYN2-096-A:P0001,61876.733122326375,62077.495520326374,3.3460399666666665,6.597911,96.57782385037594,72.88909730315372,23.688726547222224,0.6801255200730699,0.5133035021348853,61721.67735221605,61451.67735221605,56.05759920194445,battery_at_origin
F000190,EVTOL_002,repositioning,BW,LYBE,0,,61651.897300326375,61976.733122326375,5.4139303666666665,13.490879,103.78395428016047,72.68528713293826,31.098667147222223,0.7308729174659189,0.5118682192460441,,61591.897300326375,64.20853386194445,battery_at_origin
F000191,EVTOL_004,passenger,LYBE,BW,3,SYN2-089-A:P0001|SYN2-086-A:P0001|SYN2-100-A:P0001,62277.97184741504,62602.807669415044,5.4139303666666665,13.490879,85.71221861332485,54.613551466102635,31.098667147222223,0.6036071733332736,0.38460247511339885,62217.97184741504,61897.06285947503,64.20853386194445,battery_at_origin
F000192,EVTOL_003,passenger,LYBE,JUG,4,SYN2-102-A:P0001|SYN2-087-A:P0001|SYN2-086-A:P0002|SYN2-086-A:P0003,62381.245257583614,62799.047569583614,6.963371866666667,18.655684,70.31591577444436,33.665083252222146,36.650832522222224,0.4951825054538335,0.23707805107198696,62296.733122326375,62321.245257583614,70.31591577444445,battery_after_repositioning
F000193,EVTOL_002,passenger,LYBE,DOR,2,SYN2-100-A:P0002|SYN2-105-A:P0001,62317.97184741504,62745.772061415046,7.130003566666668,19.211123,86.44459851659701,49.19666906937479,37.247929447222226,0.6087647782858945,0.34645541598151264,62246.733122326375,61976.733122326375,70.97272239194444,battery_after_repositioning
F000194,EVTOL_001,repositioning,EXPO,LYBE,0,,62329.495520326374,62530.25791832637,3.3460399666666665,6.597911,81.58235042160936,57.893623874387146,23.688726547222224,0.5745235945183758,0.4077015765801912,,62269.495520326374,56.05759920194445,battery_at_origin
