scenario,fleet_size,request_hour_local,origin,destination,metric,n,mean,std,ci_low,ci_high,confidence
low,4,2026-07-31T13:00:00+02:00,JUG,LYBE,completed_journeys,2,2.0,1.4142135623730951,-10.706204736174659,14.706204736174659,0.95
low,4,2026-07-31T13:00:00+02:00,JUG,LYBE,extra_after_boarding_min_max,2,1.5023621124465838,0.2937783494527209,-1.137131634832976,4.141855859726144,0.95
low,4,2026-07-31T13:00:00+02:00,JUG,LYBE,extra_after_boarding_min_mean,2,0.9323305206097858,0.5123680587040033,-3.6711138440765563,5.535774885296128,0.95
low,4,2026-07-31T13:00:00+02:00,JUG,LYBE,extra_after_boarding_min_p95,2,1.4168573736710641,0.17285638822921218,-0.13619565681360934,2.969910404155738,0.95
low,4,2026-07-31T13:00:00+02:00,JUG,LYBE,fraction_boarding_within_wait_limit,2,0.3333333333333333,0.4714045207910317,-3.902068245391552,4.568734912058218,0.95
low,4,2026-07-31T13:00:00+02:00,JUG,LYBE,generated_passengers,2,2.0,1.4142135623730951,-10.706204736174659,14.706204736174659,0.95
low,4,2026-07-31T13:00:00+02:00,JUG,LYBE,journey_duration_min_max,2,63.2130039633701,29.655186940051124,-203.2282795705906,329.6542874973308,0.95
low,4,2026-07-31T13:00:00+02:00,JUG,LYBE,journey_duration_min_mean,2,61.41303895456842,32.20072186729547,-227.89896849917687,350.72504640831374,0.95
low,4,2026-07-31T13:00:00+02:00,JUG,LYBE,journey_duration_min_p95,2,63.14497799751177,29.7513901835615,-204.1606573860209,330.45061338104443,0.95
low,4,2026-07-31T13:00:00+02:00,JUG,LYBE,on_time_passengers,2,1.0,1.4142135623730951,-11.706204736174659,13.706204736174659,0.95
low,4,2026-07-31T13:00:00+02:00,JUG,LYBE,wait_to_boarding_min_max,2,36.485038473707085,27.172539261013185,-207.6505406483179,280.6206175957321,0.95
low,4,2026-07-31T13:00:00+02:00,JUG,LYBE,wait_to_boarding_min_mean,2,34.220584374980355,30.374960958803875,-238.68761214113638,307.1287808910971,0.95
low,4,2026-07-31T13:00:00+02:00,JUG,LYBE,wait_to_boarding_min_p95,2,36.37148088869774,27.33313393784374,-209.2069841578016,281.9499459351971,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,BW,boarded_passengers,2,2.5,0.7071067811865476,-3.8531023680873293,8.85310236808733,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,BW,completed_journeys,2,2.5,0.7071067811865476,-3.8531023680873293,8.85310236808733,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,BW,extra_after_boarding_min_max,2,2.2687167344135863,3.208449974990493,-26.55806258143103,31.095496050258205,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,BW,extra_after_boarding_min_mean,2,1.1648982732266024,1.6474149367820605,-13.636537683206933,15.96633422966014,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,BW,extra_after_boarding_min_p95,2,2.158334888294888,3.0523464711696495,-25.265910091608614,29.58257986819839,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,BW,fraction_boarding_within_wait_limit,2,0.75,0.3535533905932738,-2.4265511840436647,3.9265511840436647,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,BW,generated_passengers,2,2.5,0.7071067811865476,-3.8531023680873293,8.85310236808733,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,BW,journey_duration_min_max,2,32.25053214565584,1.112422904033272,22.25580889598038,42.2452553953313,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,BW,journey_duration_min_mean,2,27.70321217400052,3.0588858282547973,0.22021340175789206,55.18621094624315,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,BW,journey_duration_min_p95,2,31.766781826613588,0.7363301351598283,25.151118040264137,38.38244561296304,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,BW,on_time_passengers,2,2.0,1.4142135623730951,-10.706204736174659,14.706204736174659,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,BW,wait_to_boarding_min_max,2,15.867885044575571,1.2273748006195506,4.8403599807342985,26.895410108416844,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,BW,wait_to_boarding_min_mean,2,11.836883534107235,2.213749361354277,-8.052865347061092,31.72663241527556,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,BW,wait_to_boarding_min_p95,2,15.43576657165202,0.9243004887775292,7.13125616344592,23.740276979858116,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,DOR,boarded_passengers,2,1.5,0.7071067811865476,-4.853102368087329,7.853102368087329,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,DOR,completed_journeys,2,1.5,0.7071067811865476,-4.853102368087329,7.853102368087329,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,DOR,extra_after_boarding_min_max,2,2.727746355864353,3.8576158911771548,-31.93155731010245,37.38705002183116,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,DOR,extra_after_boarding_min_mean,2,2.727746355864353,3.8576158911771548,-31.93155731010245,37.38705002183116,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,DOR,extra_after_boarding_min_p95,2,2.727746355864353,3.8576158911771548,-31.93155731010245,37.38705002183116,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,DOR,fraction_boarding_within_wait_limit,2,0.25,0.3535533905932738,-2.9265511840436647,3.4265511840436647,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,DOR,generated_passengers,2,1.5,0.7071067811865476,-4.853102368087329,7.853102368087329,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,DOR,journey_duration_min_max,2,34.264735166327654,0.15387414139422814,32.882230857093525,35.64723947556178,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,DOR,journey_duration_min_mean,2,30.517054379481763,5.453895137596762,-18.48424929324441,79.51835805220793,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,DOR,journey_duration_min_p95,2,33.889967087643065,0.6838762410144812,27.745582842059736,40.0343513332264,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,DOR,on_time_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,DOR,wait_to_boarding_min_max,2,16.88198524379659,2.0420408139945403,-1.465023547930869,35.228994035524046,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,DOR,wait_to_boarding_min_mean,2,13.134304456950698,3.2579801822079917,-16.137486114813882,42.40609502871528,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,DOR,wait_to_boarding_min_p95,2,16.507217165112,1.512038714374287,2.922088309733745,30.092346020490254,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,EXPO,boarded_passengers,2,1.0,1.4142135623730951,-11.706204736174659,13.706204736174659,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,EXPO,completed_journeys,2,1.0,1.4142135623730951,-11.706204736174659,13.706204736174659,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,EXPO,extra_after_boarding_min_max,1,0.0,,,,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,EXPO,extra_after_boarding_min_mean,1,0.0,,,,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,EXPO,extra_after_boarding_min_p95,1,0.0,,,,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,EXPO,fraction_boarding_within_wait_limit,1,1.0,,,,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,EXPO,generated_passengers,2,1.0,1.4142135623730951,-11.706204736174659,13.706204736174659,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,EXPO,journey_duration_min_max,1,24.69603996666665,,,,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,EXPO,journey_duration_min_mean,1,24.69603996666665,,,,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,EXPO,journey_duration_min_p95,1,24.69603996666665,,,,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,EXPO,on_time_passengers,2,1.0,1.4142135623730951,-11.706204736174659,13.706204736174659,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,EXPO,wait_to_boarding_min_max,1,15.0,,,,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,EXPO,wait_to_boarding_min_mean,1,15.0,,,,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,EXPO,wait_to_boarding_min_p95,1,15.0,,,,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,JUG,boarded_passengers,2,3.5,0.7071067811865476,-2.8531023680873293,9.85310236808733,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,JUG,completed_journeys,2,3.5,0.7071067811865476,-2.8531023680873293,9.85310236808733,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,JUG,extra_after_boarding_min_max,2,3.0090054510802777,4.255376318172301,-35.22403386261131,41.24204476477186,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,JUG,extra_after_boarding_min_mean,2,1.7461062546841428,2.4693671467188043,-20.440277308447705,23.93248981781599,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,JUG,extra_after_boarding_min_p95,2,3.009005451080269,4.255376318172289,-35.2240338626112,41.24204476477174,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,JUG,fraction_boarding_within_wait_limit,2,0.625,0.5303300858899106,-4.1398267760654965,5.3898267760654965,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,JUG,generated_passengers,2,3.5,0.7071067811865476,-2.8531023680873293,9.85310236808733,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,JUG,journey_duration_min_max,2,34.596126548137306,8.885156879598831,-45.23384074178843,114.42609383806304,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,JUG,journey_duration_min_mean,2,29.312558824763926,5.50907714639112,-20.18453552636442,78.80965317589227,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,JUG,journey_duration_min_p95,2,34.39985074251365,9.134936165751975,-47.67429439519891,116.47399588022621,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,JUG,on_time_passengers,2,2.0,1.4142135623730951,-10.706204736174659,14.706204736174659,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,JUG,wait_to_boarding_min_max,2,18.273749230390422,4.6297805614266165,-23.323178745844494,59.87067720662534,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,JUG,wait_to_boarding_min_mean,2,12.098914036746454,4.424460779495972,-27.6532888887544,51.8511169622473,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,JUG,wait_to_boarding_min_p95,2,17.842473424766755,5.2119000347374245,-28.984590512255917,64.66953736178942,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,LYBV,boarded_passengers,2,1.0,1.4142135623730951,-11.706204736174659,13.706204736174659,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,LYBV,completed_journeys,2,1.0,1.4142135623730951,-11.706204736174659,13.706204736174659,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,LYBV,extra_after_boarding_min_max,1,6.142716132413503,,,,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,LYBV,extra_after_boarding_min_mean,1,4.542716132413504,,,,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,LYBV,extra_after_boarding_min_p95,1,5.982716132413503,,,,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,LYBV,fraction_boarding_within_wait_limit,1,0.0,,,,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,LYBV,generated_passengers,2,1.0,1.4142135623730951,-11.706204736174659,13.706204736174659,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,LYBV,journey_duration_min_max,1,41.31436495091839,,,,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,LYBV,journey_duration_min_mean,1,40.01854570471872,,,,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,LYBV,journey_duration_min_p95,1,41.18478302629842,,,,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,LYBV,on_time_passengers,2,0.0,0.0,0.0,0.0,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,LYBV,wait_to_boarding_min_max,1,22.155873859438845,,,,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,LYBV,wait_to_boarding_min_mean,1,21.851693105638514,,,,0.95
low,4,2026-07-31T13:00:00+02:00,LYBE,LYBV,wait_to_boarding_min_p95,1,22.12545578405881,,,,0.95
low,4,2026-07-31T13:00:00+02:00,LYBV,LYBE,boarded_passengers,2,1.0,1.4142135623730951,-11.706204736174659,13.706204736174659,0.95
low,4,2026-07-31T13:00:00+02:00,LYBV,LYBE,completed_journeys,2,1.0,1.4142135623730951,-11.706204736174659,13.706204736174659,0.95
low,4,2026-07-31T13:00:00+02:00,LYBV,LYBE,extra_after_boarding_min_max,1,5.105496237681654,,,,0.95
low,4,2026-07-31T13:00:00+02:00,LYBV,LYBE,extra_after_boarding_min_mean,1,5.105496237681654,,,,0.95
low,4,2026-07-31T13:00:00+02:00,LYBV,LYBE,extra_after_boarding_min_p95,1,5.105496237681654,,,,0.95
low,4,2026-07-31T13:00:00+02:00,LYBV,LYBE,fraction_boarding_within_wait_limit,1,1.0,,,,0.95
low,4,2026-07-31T13:00:00+02:00,LYBV,LYBE,generated_passengers,2,1.0,1.4142135623730951,-11.706204736174659,13.706204736174659,0.95
low,4,2026-07-31T13:00:00+02:00,LYBV,LYBE,journey_duration_min_max,1,46.07502123122116,,,,0.95
low,4,2026-07-31T13:00:00+02:00,LYBV,LYBE,journey_duration_min_mean,1,41.08273323184349,,,,0.95
low,4,2026-07-31T13:00:00+02:00,LYBV,LYBE,journey_duration_min_p95,1,45.57579243128339,,,,0.95
low,4,2026-07-31T13:00:00+02:00,LYBV,LYBE,on_time_passengers,2,1.0,1.4142135623730951,-11.706204736174659,13.706204736174659,0.95
low,4,2026-07-31T13:00:00+02:00,LYBV,LYBE,wait_to_boarding_min_max,1,15.0,,,,0.95
low,4,2026-07-31T13:00:00+02:00,LYBV,LYBE,wait_to_boarding_min_mean,1,9.998730244267549,,,,0.95
low,4,2026-07-31T13:00:00+02:00,LYBV,LYBE,wait_to_boarding_min_p95,1,14.499873024426755,,,,0.95
low,4,2026-07-31T14:00:00+02:00,BW,LYBE,boarded_passengers,2,2.5,0.7071067811865476,-3.8531023680873293,8.85310236808733,0.95
low,4,2026-07-31T14:00:00+02:00,BW,LYBE,completed_journeys,2,2.5,0.7071067811865476,-3.8531023680873293,8.85310236808733,0.95
low,4,2026-07-31T14:00:00+02:00,BW,LYBE,extra_after_boarding_min_max,2,0.0,0.0,0.0,0.0,0.95
low,4,2026-07-31T14:00:00+02:00,BW,LYBE,extra_after_boarding_min_mean,2,0.0,0.0,0.0,0.0,0.95
low,4,2026-07-31T14:00:00+02:00,BW,LYBE,extra_after_boarding_min_p95,2,0.0,0.0,0.0,0.0,0.95
low,4,2026-07-31T14:00:00+02:00,BW,LYBE,fraction_boarding_within_wait_limit,2,0.75,0.3535533905932738,-2.4265511840436647,3.9265511840436647,0.95
low,4,2026-07-31T14:00:00+02:00,BW,LYBE,generated_passengers,2,2.5,0.7071067811865476,-3.8531023680873293,8.85310236808733,0.95
low,4,2026-07-31T14:00:00+02:00,BW,LYBE,journey_duration_min_max,2,39.18643773484655,0.7213258924813236,32.70558172043249,45.66729374926061,0.95
low,4,2026-07-31T14:00:00+02:00,BW,LYBE,journey_duration_min_mean,2,37.36059742872715,0.9383745007183049,28.929637040166746,45.79155781728755,0.95
low,4,2026-07-31T14:00:00+02:00,BW,LYBE,journey_duration_min_p95,2,38.99078836894563,0.7615079276676447,32.148911091988424,45.832665645902836,0.95
low,4,2026-07-31T14:00:00+02:00,BW,LYBE,on_time_passengers,2,2.0,1.4142135623730951,-10.706204736174659,14.706204736174659,0.95
low,4,2026-07-31T14:00:00+02:00,BW,LYBE,wait_to_boarding_min_max,2,15.179252218449559,0.25350091841683087,12.90163683141596,17.456867605483158,0.95
low,4,2026-07-31T14:00:00+02:00,BW,LYBE,wait_to_boarding_min_mean,2,14.520097917889718,0.9321849515482773,6.1447484222463835,22.895447413533052,0.95
low,4,2026-07-31T14:00:00+02:00,BW,LYBE,wait_to_boarding_min_p95,2,15.170289607527081,0.2408258724959888,13.006554989845167,17.334024225208996,0.95
low,4,2026-07-31T14:00:00+02:00,DOR,LYBE,boarded_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T14:00:00+02:00,DOR,LYBE,completed_journeys,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T14:00:00+02:00,DOR,LYBE,extra_after_boarding_min_max,1,0.7857937462260451,,,,0.95
low,4,2026-07-31T14:00:00+02:00,DOR,LYBE,extra_after_boarding_min_mean,1,0.7857937462260451,,,,0.95
low,4,2026-07-31T14:00:00+02:00,DOR,LYBE,extra_after_boarding_min_p95,1,0.7857937462260451,,,,0.95
low,4,2026-07-31T14:00:00+02:00,DOR,LYBE,fraction_boarding_within_wait_limit,1,1.0,,,,0.95
low,4,2026-07-31T14:00:00+02:00,DOR,LYBE,generated_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T14:00:00+02:00,DOR,LYBE,journey_duration_min_max,1,39.98754315021494,,,,0.95
low,4,2026-07-31T14:00:00+02:00,DOR,LYBE,journey_duration_min_mean,1,39.98754315021494,,,,0.95
low,4,2026-07-31T14:00:00+02:00,DOR,LYBE,journey_duration_min_p95,1,39.98754315021494,,,,0.95
low,4,2026-07-31T14:00:00+02:00,DOR,LYBE,on_time_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T14:00:00+02:00,DOR,LYBE,wait_to_boarding_min_max,1,15.0,,,,0.95
low,4,2026-07-31T14:00:00+02:00,DOR,LYBE,wait_to_boarding_min_mean,1,15.0,,,,0.95
low,4,2026-07-31T14:00:00+02:00,DOR,LYBE,wait_to_boarding_min_p95,1,15.0,,,,0.95
low,4,2026-07-31T14:00:00+02:00,EXPO,LYBE,boarded_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T14:00:00+02:00,EXPO,LYBE,completed_journeys,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T14:00:00+02:00,EXPO,LYBE,extra_after_boarding_min_max,1,0.0,,,,0.95
low,4,2026-07-31T14:00:00+02:00,EXPO,LYBE,extra_after_boarding_min_mean,1,0.0,,,,0.95
low,4,2026-07-31T14:00:00+02:00,EXPO,LYBE,extra_after_boarding_min_p95,1,0.0,,,,0.95
low,4,2026-07-31T14:00:00+02:00,EXPO,LYBE,fraction_boarding_within_wait_limit,1,1.0,,,,0.95
low,4,2026-07-31T14:00:00+02:00,EXPO,LYBE,generated_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T14:00:00+02:00,EXPO,LYBE,journey_duration_min_max,1,36.129759589876386,,,,0.95
low,4,2026-07-31T14:00:00+02:00,EXPO,LYBE,journey_duration_min_mean,1,36.129759589876386,,,,0.95
low,4,2026-07-31T14:00:00+02:00,EXPO,LYBE,journey_duration_min_p95,1,36.129759589876386,,,,0.95
low,4,2026-07-31T14:00:00+02:00,EXPO,LYBE,on_time_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T14:00:00+02:00,EXPO,LYBE,wait_to_boarding_min_max,1,15.0,,,,0.95
low,4,2026-07-31T14:00:00+02:00,EXPO,LYBE,wait_to_boarding_min_mean,1,15.0,,,,0.95
low,4,2026-07-31T14:00:00+02:00,EXPO,LYBE,wait_to_boarding_min_p95,1,15.0,,,,0.95
low,4,2026-07-31T14:00:00+02:00,JUG,LYBE,boarded_passengers,2,1.0,1.4142135623730951,-11.706204736174659,13.706204736174659,0.95
low,4,2026-07-31T14:00:00+02:00,JUG,LYBE,completed_journeys,2,1.0,1.4142135623730951,-11.706204736174659,13.706204736174659,0.95
low,4,2026-07-31T14:00:00+02:00,JUG,LYBE,extra_after_boarding_min_max,1,1.2946294493827737,,,,0.95
low,4,2026-07-31T14:00:00+02:00,JUG,LYBE,extra_after_boarding_min_mean,1,1.2946294493827737,,,,0.95
low,4,2026-07-31T14:00:00+02:00,JUG,LYBE,extra_after_boarding_min_p95,1,1.2946294493827737,,,,0.95
low,4,2026-07-31T14:00:00+02:00,JUG,LYBE,fraction_boarding_within_wait_limit,1,0.0,,,,0.95
low,4,2026-07-31T14:00:00+02:00,JUG,LYBE,generated_passengers,2,1.0,1.4142135623730951,-11.706204736174659,13.706204736174659,0.95
low,4,2026-07-31T14:00:00+02:00,JUG,LYBE,journey_duration_min_max,1,55.79019228255638,,,,0.95
low,4,2026-07-31T14:00:00+02:00,JUG,LYBE,journey_duration_min_mean,1,53.65391531803144,,,,0.95
low,4,2026-07-31T14:00:00+02:00,JUG,LYBE,journey_duration_min_p95,1,55.576564586103885,,,,0.95
low,4,2026-07-31T14:00:00+02:00,JUG,LYBE,on_time_passengers,2,0.0,0.0,0.0,0.0,0.95
low,4,2026-07-31T14:00:00+02:00,JUG,LYBE,wait_to_boarding_min_max,1,27.04743746911675,,,,0.95
low,4,2026-07-31T14:00:00+02:00,JUG,LYBE,wait_to_boarding_min_mean,1,24.13722292008994,,,,0.95
low,4,2026-07-31T14:00:00+02:00,JUG,LYBE,wait_to_boarding_min_p95,1,26.75641601421407,,,,0.95
low,4,2026-07-31T14:00:00+02:00,LYBE,BW,boarded_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T14:00:00+02:00,LYBE,BW,completed_journeys,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T14:00:00+02:00,LYBE,BW,extra_after_boarding_min_max,1,0.0,,,,0.95
low,4,2026-07-31T14:00:00+02:00,LYBE,BW,extra_after_boarding_min_mean,1,0.0,,,,0.95
low,4,2026-07-31T14:00:00+02:00,LYBE,BW,extra_after_boarding_min_p95,1,0.0,,,,0.95
low,4,2026-07-31T14:00:00+02:00,LYBE,BW,fraction_boarding_within_wait_limit,1,1.0,,,,0.95
low,4,2026-07-31T14:00:00+02:00,LYBE,BW,generated_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T14:00:00+02:00,LYBE,BW,journey_duration_min_max,1,26.76393036666668,,,,0.95
low,4,2026-07-31T14:00:00+02:00,LYBE,BW,journey_duration_min_mean,1,26.76393036666668,,,,0.95
low,4,2026-07-31T14:00:00+02:00,LYBE,BW,journey_duration_min_p95,1,26.76393036666668,,,,0.95
low,4,2026-07-31T14:00:00+02:00,LYBE,BW,on_time_passengers,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T14:00:00+02:00,LYBE,BW,wait_to_boarding_min_max,1,15.0,,,,0.95
low,4,2026-07-31T14:00:00+02:00,LYBE,BW,wait_to_boarding_min_mean,1,15.0,,,,0.95
low,4,2026-07-31T14:00:00+02:00,LYBE,BW,wait_to_boarding_min_p95,1,15.0,,,,0.95
low,4,2026-07-31T14:00:00+02:00,LYBE,DOR,boarded_passengers,2,1.0,0.0,1.0,1.0,0.95
low,4,2026-07-31T14:00:00+02:00,LYBE,DOR,completed_journeys,2,1.0,0.0,1.0,1.0,0.95
low,4,2026-07-31T14:00:00+02:00,LYBE,DOR,extra_after_boarding_min_max,2,0.0,0.0,0.0,0.0,0.95
low,4,2026-07-31T14:00:00+02:00,LYBE,DOR,extra_after_boarding_min_mean,2,0.0,0.0,0.0,0.0,0.95
low,4,2026-07-31T14:00:00+02:00,LYBE,DOR,extra_after_boarding_min_p95,2,0.0,0.0,0.0,0.0,0.95
low,4,2026-07-31T14:00:00+02:00,LYBE,DOR,fraction_boarding_within_wait_limit,2,1.0,0.0,1.0,1.0,0.95
low,4,2026-07-31T14:00:00+02:00,LYBE,DOR,generated_passengers,2,1.0,0.0,1.0,1.0,0.95
low,4,2026-07-31T14:00:00+02:00,LYBE,DOR,journey_duration_min_max,2,28.48000356666671,0.0,28.48000356666671,28.48000356666671,0.95
low,4,2026-07-31T14:00:00+02:00,LYBE,DOR,journey_duration_min_mean,2,28.48000356666671,0.0,28.48000356666671,28.48000356666671,0.95
low,4,2026-07-31T14:00:00+02:00,LYBE,DOR,journey_duration_min_p95,2,28.48000356666671,0.0,28.48000356666671,28.48000356666671,0.95
low,4,2026-07-31T14:00:00+02:00,LYBE,DOR,on_time_passengers,2,1.0,0.0,1.0,1.0,0.95
low,4,2026-07-31T14:00:00+02:00,LYBE,DOR,wait_to_boarding_min_max,2,15.0,0.0,15.0,15.0,0.95
low,4,2026-07-31T14:00:00+02:00,LYBE,DOR,wait_to_boarding_min_mean,2,15.0,0.0,15.0,15.0,0.95
low,4,2026-07-31T14:00:00+02:00,LYBE,DOR,wait_to_boarding_min_p95,2,15.0,0.0,15.0,15.0,0.95
low,4,2026-07-31T14:00:00+02:00,LYBV,LYBE,boarded_passengers,2,2.0,0.0,2.0,2.0,0.95
low,4,2026-07-31T14:00:00+02:00,LYBV,LYBE,completed_journeys,2,2.0,0.0,2.0,2.0,0.95
low,4,2026-07-31T14:00:00+02:00,LYBV,LYBE,extra_after_boarding_min_max,2,2.4463580662068125,3.4596727556504923,-28.637568381009263,33.530284513422885,0.95
low,4,2026-07-31T14:00:00+02:00,LYBV,LYBE,extra_after_boarding_min_mean,2,2.4463580662068125,3.4596727556504923,-28.637568381009263,33.530284513422885,0.95
low,4,2026-07-31T14:00:00+02:00,LYBV,LYBE,extra_after_boarding_min_p95,2,2.4463580662068125,3.4596727556504923,-28.637568381009263,33.530284513422885,0.95
low,4,2026-07-31T14:00:00+02:00,LYBV,LYBE,fraction_boarding_within_wait_limit,2,0.5,0.7071067811865476,-5.853102368087329,6.853102368087329,0.95
low,4,2026-07-31T14:00:00+02:00,LYBV,LYBE,generated_passengers,2,2.0,0.0,2.0,2.0,0.95
low,4,2026-07-31T14:00:00+02:00,LYBV,LYBE,journey_duration_min_max,2,60.047201852222194,27.38162445427011,-185.9669331990552,306.0613369034996,0.95
low,4,2026-07-31T14:00:00+02:00,LYBV,LYBE,journey_duration_min_mean,2,53.098075793357026,28.127940639612824,-199.62144414545662,305.8175957321707,0.95
low,4,2026-07-31T14:00:00+02:00,LYBV,LYBE,journey_duration_min_p95,2,59.35228924633568,27.456256072804383,-187.33238429369536,306.0369627863667,0.95
low,4,2026-07-31T14:00:00+02:00,LYBV,LYBE,on_time_passengers,2,1.0,1.4142135623730951,-11.706204736174659,13.706204736174659,0.95
low,4,2026-07-31T14:00:00+02:00,LYBV,LYBE,wait_to_boarding_min_max,2,31.62648194114257,23.513396255715165,-179.63300164532555,242.8859655276107,0.95
low,4,2026-07-31T14:00:00+02:00,LYBV,LYBE,wait_to_boarding_min_mean,2,24.990544651462763,24.493764736587803,-195.07720026574628,245.0582895686718,0.95
low,4,2026-07-31T14:00:00+02:00,LYBV,LYBE,wait_to_boarding_min_p95,2,30.962888212174587,23.61143310380243,-181.17742150736765,243.10319793171684,0.95
low,4,2026-07-31T15:00:00+02:00,BW,LYBE,boarded_passengers,2,1.5,0.7071067811865476,-4.853102368087329,7.853102368087329,0.95
low,4,2026-07-31T15:00:00+02:00,BW,LYBE,completed_journeys,2,1.5,0.7071067811865476,-4.853102368087329,7.853102368087329,0.95
low,4,2026-07-31T15:00:00+02:00,BW,LYBE,extra_after_boarding_min_max,2,0.0,0.0,0.0,0.0,0.95
low,4,2026-07-31T15:00:00+02:00,BW,LYBE,extra_after_boarding_min_mean,2,0.0,0.0,0.0,0.0,0.95
